species,genus,family,order
Navarretia_intertexta,Navarretia,Polemoniaceae,Ericales
Navarretia_involucrata,Navarretia,Polemoniaceae,Ericales
Navarretia_jepsonii,Navarretia,Polemoniaceae,Ericales
Navarretia_leptalea,Navarretia,Polemoniaceae,Ericales
Navarretia_leucocephala,Navarretia,Polemoniaceae,Ericales
Navarretia_linearifolia,Navarretia,Polemoniaceae,Ericales
Navarretia_mellita,Navarretia,Polemoniaceae,Ericales
Navarretia_myersii,Navarretia,Polemoniaceae,Ericales
Navarretia_peninsularis,Navarretia,Polemoniaceae,Ericales
Navarretia_prolifera,Navarretia,Polemoniaceae,Ericales
Navarretia_prostrata,Navarretia,Polemoniaceae,Ericales
Navarretia_pubescens,Navarretia,Polemoniaceae,Ericales
Navarretia_saximontana,Navarretia,Polemoniaceae,Ericales
Navarretia_sinistra,Navarretia,Polemoniaceae,Ericales
Navarretia_subuligera,Navarretia,Polemoniaceae,Ericales
Navarretia_tagetina,Navarretia,Polemoniaceae,Ericales
Navarretia_willamettensis,Navarretia,Polemoniaceae,Ericales
Navia_phelpsiae,Navia,Bromeliaceae,Poales
Navia_saxicola,Navia,Bromeliaceae,Poales
Nayariophyton_zizyphifolium,Nayariophyton,Malvaceae,Malvales
Nealchornea_yapurensis,Nealchornea,Euphorbiaceae,Malpighiales
Neanotis_hirsuta,Neanotis,Rubiaceae,Gentianales
Neanotis_kwangtungensis,Neanotis,Rubiaceae,Gentianales
Neanotis_wightiana,Neanotis,Rubiaceae,Gentianales
Neatostema_apulum,Neatostema,Boraginaceae,Boraginales
Necepsia_afzelii,Necepsia,Euphorbiaceae,Malpighiales
Nechamandra_alternifolia,Nechamandra,Hydrocharitaceae,Alismatales
Nectandra_cissiflora,Nectandra,Lauraceae,Laurales
Nectandra_coriacea,Nectandra,Lauraceae,Laurales
Nectandra_cuspidata,Nectandra,Lauraceae,Laurales
Nectandra_hihua,Nectandra,Lauraceae,Laurales
Nectandra_lineata,Nectandra,Lauraceae,Laurales
Nectandra_martinicensis,Nectandra,Lauraceae,Laurales
Nectandra_membranacea,Nectandra,Lauraceae,Laurales
Nectandra_purpurea,Nectandra,Lauraceae,Laurales
Nectandra_riparia,Nectandra,Lauraceae,Laurales
Nectandra_salicifolia,Nectandra,Lauraceae,Laurales
Nectandra_salicina,Nectandra,Lauraceae,Laurales
Nectandra_umbrosa,Nectandra,Lauraceae,Laurales
Nectaropetalum_capense,Nectaropetalum,Erythroxylaceae,Malpighiales
Nectaropetalum_zuluense,Nectaropetalum,Erythroxylaceae,Malpighiales
Neea_amplifolia,Neea,Nyctaginaceae,Caryophyllales
Neea_buxifolia,Neea,Nyctaginaceae,Caryophyllales
Neea_floribunda,Neea,Nyctaginaceae,Caryophyllales
Neea_psychotrioides,Neea,Nyctaginaceae,Caryophyllales
Needhamiella_pumilio,Needhamiella,Ericaceae,Ericales
Neesenbeckia_punctoria,Neesenbeckia,Cyperaceae,Poales
Neesia_strigosa,Neesia,Malvaceae,Malvales
Negria_rhabdothamnoides,Negria,Gesneriaceae,Lamiales
Neillia_hanceana,Neillia,Rosaceae,Rosales
Neillia_incisa,Neillia,Rosaceae,Rosales
Neillia_serratisepala,Neillia,Rosaceae,Rosales
Neillia_sinensis,Neillia,Rosaceae,Rosales
Neillia_thibetica,Neillia,Rosaceae,Rosales
Neillia_thyrsiflora,Neillia,Rosaceae,Rosales
Neillia_uekii,Neillia,Rosaceae,Rosales
Nelia_pillansii,Nelia,Aizoaceae,Caryophyllales
Nelumbo_lutea,Nelumbo,Nelumbonaceae,Proteales
Nelumbo_nucifera,Nelumbo,Nelumbonaceae,Proteales
Nemacladus_interior,Nemacladus,Campanulaceae,Asterales
Nemastylis_geminiflora,Nemastylis,Iridaceae,Asparagales
Nemastylis_tenuis,Nemastylis,Iridaceae,Asparagales
Nematanthus_albus,Nematanthus,Gesneriaceae,Lamiales
Nematanthus_australis,Nematanthus,Gesneriaceae,Lamiales
Nematanthus_corticola,Nematanthus,Gesneriaceae,Lamiales
Nematanthus_crassifolius,Nematanthus,Gesneriaceae,Lamiales
Nematanthus_fornix,Nematanthus,Gesneriaceae,Lamiales
Nematanthus_fritschii,Nematanthus,Gesneriaceae,Lamiales
Nematanthus_gregarius,Nematanthus,Gesneriaceae,Lamiales
Nematanthus_hirsutus,Nematanthus,Gesneriaceae,Lamiales
Nematanthus_jolyanus,Nematanthus,Gesneriaceae,Lamiales
Nematanthus_kautskyi,Nematanthus,Gesneriaceae,Lamiales
Nematanthus_monanthos,Nematanthus,Gesneriaceae,Lamiales
Nematanthus_pycnophyllus,Nematanthus,Gesneriaceae,Lamiales
Nematanthus_sericeus,Nematanthus,Gesneriaceae,Lamiales
Nematanthus_serpens,Nematanthus,Gesneriaceae,Lamiales
Nematanthus_strigillosus,Nematanthus,Gesneriaceae,Lamiales
Nematanthus_tessmannii,Nematanthus,Gesneriaceae,Lamiales
Nematanthus_villosus,Nematanthus,Gesneriaceae,Lamiales
Nematanthus_wettsteinii,Nematanthus,Gesneriaceae,Lamiales
Nematanthus_wiehleri,Nematanthus,Gesneriaceae,Lamiales
Nematolepis_squamea,Nematolepis,Rutaceae,Sapindales
Nematostylis_anthophylla,Nematostylis,Rubiaceae,Gentianales
Nemesia_fruticans,Nemesia,Scrophulariaceae,Lamiales
Nemesia_strumosa,Nemesia,Scrophulariaceae,Lamiales
Nemophila_menziesii,Nemophila,Hydrophyllaceae,Boraginales
Nemuaron_vieillardii,Nemuaron,Atherospermataceae,Laurales
Nemum_spadiceum,Nemum,Cyperaceae,Poales
Nenax_microphylla,Nenax,Rubiaceae,Gentianales
Nenga_pumila,Nenga,Arecoideae,Arecales
Neoachmandra_cunninghamii,Neoachmandra,Cucurbitaceae,Cucurbitales
Neoalsomitra_angustipetala,Neoalsomitra,Cucurbitaceae,Cucurbitales
Neoalsomitra_capricornica,Neoalsomitra,Cucurbitaceae,Cucurbitales
Neoalsomitra_clavigera,Neoalsomitra,Cucurbitaceae,Cucurbitales
Neoalsomitra_plena,Neoalsomitra,Cucurbitaceae,Cucurbitales
Neoalsomitra_sarcophylla,Neoalsomitra,Cucurbitaceae,Cucurbitales
Neoalsomitra_schefferiana,Neoalsomitra,Cucurbitaceae,Cucurbitales
Neoalsomitra_stephensiana,Neoalsomitra,Cucurbitaceae,Cucurbitales
Neoalsomitra_trifoliolata,Neoalsomitra,Cucurbitaceae,Cucurbitales
Neoastelia_spectabilis,Neoastelia,Asteliaceae,Asparagales
Neobalanocarpus_heimii,Neobalanocarpus,Dipterocarpaceae,Malvales
Neobeckia_aquatica,Neobeckia,Brassicaceae,Brassicales
Neobenthamia_gracilis,Neobenthamia,Orchidaceae,Asparagales
Neobouteloua_lophostachya,Neobouteloua,Poaceae,Poales
Neoboutonia_mannii,Neoboutonia,Euphorbiaceae,Malpighiales
Neobracea_bahamensis,Neobracea,Apocynaceae,Gentianales
Neobracea_ekmannii,Neobracea,Apocynaceae,Gentianales
Neobracea_valenzuelana,Neobracea,Apocynaceae,Gentianales
Neobuxbaumia_euphorbioides,Neobuxbaumia,Cactaceae,Caryophyllales
Neobuxbaumia_polylopha,Neobuxbaumia,Cactaceae,Caryophyllales
Neobuxbaumia_scoparia,Neobuxbaumia,Cactaceae,Caryophyllales
Neobuxbaumia_tetetzo,Neobuxbaumia,Cactaceae,Caryophyllales
Neobyrnesia_suberosa,Neobyrnesia,Rutaceae,Sapindales
Neocarya_macrophylla,Neocarya,Chrysobalanaceae,Malpighiales
Neochevalierodendron_stephanii,Neochevalierodendron,Fabaceae,Fabales
Neocinnamomum_caudatum,Neocinnamomum,Lauraceae,Laurales
Neocinnamomum_delavayi,Neocinnamomum,Lauraceae,Laurales
Neocinnamomum_mekongense,Neocinnamomum,Lauraceae,Laurales
Neocogniauxia_hexaptera,Neocogniauxia,Orchidaceae,Asparagales
Neocouma_ternstroemiacea,Neocouma,Apocynaceae,Gentianales
Neodistemon_indicum,Neodistemon,Urticaceae,Rosales
Neofabricia_mjoebergii,Neofabricia,Myrtaceae,Myrtales
Neofabricia_sericisepala,Neofabricia,Myrtaceae,Myrtales
Neofinetia_falcata,Neofinetia,Orchidaceae,Asparagales
Neofinetia_richardsiana,Neofinetia,Orchidaceae,Asparagales
Neofinetia_xichangense,Neofinetia,Orchidaceae,Asparagales
Neogardneria_murrayana,Neogardneria,Orchidaceae,Asparagales
Neoglaziovia_variegata,Neoglaziovia,Bromeliaceae,Poales
Neogoezia_minor,Neogoezia,Apiaceae,Apiales
Neoguarea_glomerulata,Neoguarea,Meliaceae,Sapindales
Neoguillauminia_cleopatra,Neoguillauminia,Euphorbiaceae,Malpighiales
Neohenricia_spiculata,Neohenricia,Aizoaceae,Caryophyllales
Neohouzeaua_fimbriata,Neohouzeaua,Poaceae,Poales
Neohouzeaua_kerriana,Neohouzeaua,Poaceae,Poales
Neohymenopogon_parasiticus,Neohymenopogon,Rubiaceae,Gentianales
Neokochia_americana,Neokochia,Amaranthaceae,Caryophyllales
Neolamarckia_cadamba,Neolamarckia,Rubiaceae,Gentianales
Neolindleya_camtschatica,Neolindleya,Orchidaceae,Asparagales
Neolitsea_aciculata,Neolitsea,Lauraceae,Laurales
Neolitsea_aurata,Neolitsea,Lauraceae,Laurales
Neolitsea_cambodiana,Neolitsea,Lauraceae,Laurales
Neolitsea_chui,Neolitsea,Lauraceae,Laurales
Neolitsea_confertifolia,Neolitsea,Lauraceae,Laurales
Neolitsea_homilantha,Neolitsea,Lauraceae,Laurales
Neolitsea_hsiangkweiensis,Neolitsea,Lauraceae,Laurales
Neolitsea_javanica,Neolitsea,Lauraceae,Laurales
Neolitsea_levinei,Neolitsea,Lauraceae,Laurales
Neolitsea_lunglingensis,Neolitsea,Lauraceae,Laurales
Neolitsea_phanerophlebia,Neolitsea,Lauraceae,Laurales
Neolitsea_pinninervis,Neolitsea,Lauraceae,Laurales
Neolitsea_pulchella,Neolitsea,Lauraceae,Laurales
Neolitsea_sericea,Neolitsea,Lauraceae,Laurales
Neolitsea_sutchuanensis,Neolitsea,Lauraceae,Laurales
Neolitsea_wushanica,Neolitsea,Lauraceae,Laurales
Neolloydia_conoidea,Neolloydia,Cactaceae,Caryophyllales
Neololeba_atra,Neololeba,Poaceae,Poales
Neoluederitzia_sericeocarpa,Neoluederitzia,Zygophyllaceae,Zygophyllales
Neomarica_candida,Neomarica,Iridaceae,Asparagales
Neomarica_northiana,Neomarica,Iridaceae,Asparagales
Neomarica_variegata,Neomarica,Iridaceae,Asparagales
Neomirandea_angularis,Neomirandea,Asteraceae,Asterales
Neomitranthes_glomerata,Neomitranthes,Myrtaceae,Myrtales
Neomoorea_wallisii,Neomoorea,Orchidaceae,Asparagales
Neomortonia_rosea,Neomortonia,Gesneriaceae,Lamiales
Neomyrtus_pedunculata,Neomyrtus,Myrtaceae,Myrtales
Neonauclea_brassii,Neonauclea,Rubiaceae,Gentianales
Neonauclea_celebica,Neonauclea,Rubiaceae,Gentianales
Neonauclea_clemensiae,Neonauclea,Rubiaceae,Gentianales
Neonauclea_cyrtopoda,Neonauclea,Rubiaceae,Gentianales
Neonauclea_forsteri,Neonauclea,Rubiaceae,Gentianales
Neonauclea_gigantea,Neonauclea,Rubiaceae,Gentianales
Neonauclea_glabra,Neonauclea,Rubiaceae,Gentianales
Neonauclea_longipedunculata,Neonauclea,Rubiaceae,Gentianales
Neonauclea_obversifolia,Neonauclea,Rubiaceae,Gentianales
Neonauclea_paracyrtopoda,Neonauclea,Rubiaceae,Gentianales
Neonauclea_pseudocalycina,Neonauclea,Rubiaceae,Gentianales
Neonicholsonia_watsonii,Neonicholsonia,Arecoideae,Arecales
Neonotonia_wightii,Neonotonia,Fabaceae,Fabales
Neopanax_arboreus,Neopanax,Araliaceae,Apiales
Neopanax_kermadecensis,Neopanax,Araliaceae,Apiales
Neopanax_macintyrei,Neopanax,Araliaceae,Apiales
Neoraimondia_arequipensis,Neoraimondia,Cactaceae,Caryophyllales
Neoraimondia_herzogiana,Neoraimondia,Cactaceae,Caryophyllales
Neorautanenia_mitis,Neorautanenia,Fabaceae,Fabales
Neoregelia_binotii,Neoregelia,Bromeliaceae,Poales
Neoregelia_capixaba,Neoregelia,Bromeliaceae,Poales
Neoregelia_carolinae,Neoregelia,Bromeliaceae,Poales
Neoregelia_concentrica,Neoregelia,Bromeliaceae,Poales
Neoregelia_cruenta,Neoregelia,Bromeliaceae,Poales
Neoregelia_laevis,Neoregelia,Bromeliaceae,Poales
Neoregelia_pauciflora,Neoregelia,Bromeliaceae,Poales
Neoregelia_schubertii,Neoregelia,Bromeliaceae,Poales
Neorites_kevedianus,Neorites,Proteaceae,Proteales
Neoschischkinia_truncatula,Neoschischkinia,Poaceae,Poales
Neoschmidia_pallida,Neoschmidia,Rutaceae,Sapindales
Neosciadium_glochidiatum,Neosciadium,Araliaceae,Apiales
Neoscortechinia_forbesii,Neoscortechinia,Euphorbiaceae,Malpighiales
Neoscortechinia_kingii,Neoscortechinia,Euphorbiaceae,Malpighiales
Neoshirakia_japonica,Neoshirakia,Euphorbiaceae,Malpighiales
Neostapfia_colusana,Neostapfia,Poaceae,Poales
Neostenanthera_gabonensis,Neostenanthera,Annonaceae,Magnoliales
Neostenanthera_hamata,Neostenanthera,Annonaceae,Magnoliales
Neostenanthera_myristicifolia,Neostenanthera,Annonaceae,Magnoliales
Neostrearia_fleckeri,Neostrearia,Hamamelidaceae,Saxifragales
Neotinea_maculata,Neotinea,Orchidaceae,Asparagales
Neotinea_ustulata,Neotinea,Orchidaceae,Asparagales
Neotorularia_korolkowii,Neotorularia,Brassicaceae,Brassicales
Neotorularia_torulosa,Neotorularia,Brassicaceae,Brassicales
Neottia_acuminata,Neottia,Orchidaceae,Asparagales
Neottia_pinetorum,Neottia,Orchidaceae,Asparagales
Neottianthe_compacta,Neottianthe,Orchidaceae,Asparagales
Neottianthe_cucullata,Neottianthe,Orchidaceae,Asparagales
Neoveitchia_storckii,Neoveitchia,Arecoideae,Arecales
Neowerdermannia_vorwerkii,Neowerdermannia,Cactaceae,Caryophyllales
Nepenthes_adnata,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_alata,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_albomarginata,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_ampullaria,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_aristolochioides,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_bellii,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_bicalcarata,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_burkei,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_clipeata,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_danseri,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_densiflora,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_diatas,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_distillatoria,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_dubia,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_edwardsiana,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_ephippiata,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_eustachya,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_eymae,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_faizaliana,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_fusca,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_glabrata,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_gracilis,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_gracillima,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_gymnamphora,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_hamata,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_hirsuta,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_inermis,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_insignis,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_khasiana,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_lamii,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_lavicola,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_longifolia,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_lowii,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_macfarlanei,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_macrophylla,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_macrovulgaris,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_madagascariensis,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_mapuluensis,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_masoalensis,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_maxima,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_merrilliana,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_mikei,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_mira,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_mirabilis,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_muluensis,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_murudensis,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_neoguineensis,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_ovata,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_pectinata,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_pervillei,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_pilosa,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_rafflesiana,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_rajah,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_ramispina,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_reinwardtiana,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_rhombicaulis,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_sanguinea,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_sibuyanensis,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_singalana,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_spathulata,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_spectabilis,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_stenophylla,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_tentaculata,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_thorelii,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_tobaica,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_tomoriana,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_treubiana,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_truncata,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_veitchii,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_ventricosa,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_vieillardii,Nepenthes,Nepenthaceae,Caryophyllales
Nepenthes_xiphioides,Nepenthes,Nepenthaceae,Caryophyllales
Nepeta_cataria,Nepeta,Lamiaceae,Lamiales
Nepeta_faassenii,Nepeta,Lamiaceae,Lamiales
Nepeta_italica,Nepeta,Lamiaceae,Lamiales
Nepeta_tuberosa,Nepeta,Lamiaceae,Lamiales
Nephelaphyllum_pulchrum,Nephelaphyllum,Orchidaceae,Asparagales
Nephelaphyllum_tenuiflorum,Nephelaphyllum,Orchidaceae,Asparagales
Nephelium_chryseum,Nephelium,Sapindaceae,Sapindales
Nephelium_hypoleucum,Nephelium,Sapindaceae,Sapindales
Nephelium_lappaceum,Nephelium,Sapindaceae,Sapindales
Nephelium_mutabile,Nephelium,Sapindaceae,Sapindales
Nephelochloa_orientalis,Nephelochloa,Poaceae,Poales
Nephradenia_acerosa,Nephradenia,Apocynaceae,Gentianales
Nephradenia_asparagoides,Nephradenia,Apocynaceae,Gentianales
Nephradenia_filipes,Nephradenia,Apocynaceae,Gentianales
Nephrosperma_vanhoutteanum,Nephrosperma,Arecoideae,Arecales
Nephthytis_afzelii,Nephthytis,Araceae,Alismatales
Nephthytis_bintuluensis,Nephthytis,Araceae,Alismatales
Nepsera_aquatica,Nepsera,Melastomataceae,Myrtales
Neptunia_gracilis,Neptunia,Fabaceae,Fabales
Neptunia_monosperma,Neptunia,Fabaceae,Fabales
Neptunia_plena,Neptunia,Fabaceae,Fabales
Neraudia_kauaiensis,Neraudia,Urticaceae,Rosales
Neraudia_melastomifolia,Neraudia,Urticaceae,Rosales
Nerine_bowdenii,Nerine,Amaryllidaceae,Asparagales
Nerine_humilis,Nerine,Amaryllidaceae,Asparagales
Nerine_huttoniae,Nerine,Amaryllidaceae,Asparagales
Nerine_laticoma,Nerine,Amaryllidaceae,Asparagales
Nerine_masonorum,Nerine,Amaryllidaceae,Asparagales
Nerine_platypetala,Nerine,Amaryllidaceae,Asparagales
Nerine_undulata,Nerine,Amaryllidaceae,Asparagales
Nerium_oleander,Nerium,Apocynaceae,Gentianales
Nernstia_mexicana,Nernstia,Rubiaceae,Gentianales
Nertera_granadensis,Nertera,Rubiaceae,Gentianales
Nervilia_crociformis,Nervilia,Orchidaceae,Asparagales
Nervilia_cumberlegei,Nervilia,Orchidaceae,Asparagales
Nervilia_fordii,Nervilia,Orchidaceae,Asparagales
Nervilia_gammieana,Nervilia,Orchidaceae,Asparagales
Nervilia_infundibulifolia,Nervilia,Orchidaceae,Asparagales
Nervilia_lanyuensis,Nervilia,Orchidaceae,Asparagales
Nervilia_mackinnonii,Nervilia,Orchidaceae,Asparagales
Nervilia_macroglossa,Nervilia,Orchidaceae,Asparagales
Nervilia_nipponica,Nervilia,Orchidaceae,Asparagales
Nervilia_plicata,Nervilia,Orchidaceae,Asparagales
Nervilia_shirensis,Nervilia,Orchidaceae,Asparagales
Nervilia_taiwaniana,Nervilia,Orchidaceae,Asparagales
Nesaea_aspera,Nesaea,Lythraceae,Myrtales
Nesaea_longipes,Nesaea,Lythraceae,Myrtales
Nesaea_luederitzii,Nesaea,Lythraceae,Myrtales
Nesaea_myrtifolia,Nesaea,Lythraceae,Myrtales
Nesaea_palmeri,Nesaea,Lythraceae,Myrtales
Nesaea_pedicellata,Nesaea,Lythraceae,Myrtales
Nesaea_radicans,Nesaea,Lythraceae,Myrtales
Nesaea_schinzii,Nesaea,Lythraceae,Myrtales
Nesiota_elliptica,Nesiota,Rhamnaceae,Rosales
Neslia_paniculata,Neslia,Brassicaceae,Brassicales
Nesocodon_mauritianus,Nesocodon,Campanulaceae,Asterales
Nesogordonia_kabingaensis,Nesogordonia,Malvaceae,Malvales
Nesphostylis_holosericea,Nesphostylis,Fabaceae,Fabales
Nestegis_sandwicensis,Nestegis,Oleaceae,Lamiales
Nestronia_umbellula,Nestronia,Santalaceae,Santalales
Neurachne_alopecuroides,Neurachne,Poaceae,Poales
Neurachne_munroi,Neurachne,Poaceae,Poales
Neurachne_tenuifolia,Neurachne,Poaceae,Poales
Neurada_procumbens,Neurada,Neuradaceae,Malvales
Neurocalyx_championii,Neurocalyx,Rubiaceae,Gentianales
Neurocalyx_zeylanicus,Neurocalyx,Rubiaceae,Gentianales
Neurolaena_lobata,Neurolaena,Asteraceae,Asterales
Neuropeltis_acuminata,Neuropeltis,Convolvulaceae,Solanales
Neuropeltis_indochinensis,Neuropeltis,Convolvulaceae,Solanales
Neuwiedia_borneensis,Neuwiedia,Orchidaceae,Asparagales
Neuwiedia_singapureana,Neuwiedia,Orchidaceae,Asparagales
Neuwiedia_veratrifolia,Neuwiedia,Orchidaceae,Asparagales
Neuwiedia_zollingeri,Neuwiedia,Orchidaceae,Asparagales
Nevillea_obtusissima,Nevillea,Restionaceae,Poales
Neviusia_alabamensis,Neviusia,Rosaceae,Rosales
Newbouldia_laevis,Newbouldia,Bignoniaceae,Lamiales
Newtonia_aubrevillei,Newtonia,Fabaceae,Fabales
Newtonia_duparquetiana,Newtonia,Fabaceae,Fabales
Newtonia_leucocarpa,Newtonia,Fabaceae,Fabales
Neyraudia_reynaudiana,Neyraudia,Poaceae,Poales
Nicandra_physalodes,Nicandra,Solanaceae,Solanales
Nicolletia_edwardsii,Nicolletia,Asteraceae,Asterales
Nicoraepoa_andina,Nicoraepoa,Poaceae,Poales
Nicotiana_acaulis,Nicotiana,Solanaceae,Solanales
Nicotiana_acuminata,Nicotiana,Solanaceae,Solanales
Nicotiana_africana,Nicotiana,Solanaceae,Solanales
Nicotiana_alata,Nicotiana,Solanaceae,Solanales
Nicotiana_amplexicaulis,Nicotiana,Solanaceae,Solanales
Nicotiana_arentsii,Nicotiana,Solanaceae,Solanales
Nicotiana_attenuata,Nicotiana,Solanaceae,Solanales
Nicotiana_benavidesii,Nicotiana,Solanaceae,Solanales
Nicotiana_benthamiana,Nicotiana,Solanaceae,Solanales
Nicotiana_bonariensis,Nicotiana,Solanaceae,Solanales
Nicotiana_cavicola,Nicotiana,Solanaceae,Solanales
Nicotiana_clevelandii,Nicotiana,Solanaceae,Solanales
Nicotiana_cordifolia,Nicotiana,Solanaceae,Solanales
Nicotiana_corymbosa,Nicotiana,Solanaceae,Solanales
Nicotiana_debneyi,Nicotiana,Solanaceae,Solanales
Nicotiana_exigua,Nicotiana,Solanaceae,Solanales
Nicotiana_forgetiana,Nicotiana,Solanaceae,Solanales
Nicotiana_fragrans,Nicotiana,Solanaceae,Solanales
Nicotiana_glauca,Nicotiana,Solanaceae,Solanales
Nicotiana_glutinosa,Nicotiana,Solanaceae,Solanales
Nicotiana_goodspeedii,Nicotiana,Solanaceae,Solanales
Nicotiana_gossei,Nicotiana,Solanaceae,Solanales
Nicotiana_kawakamii,Nicotiana,Solanaceae,Solanales
Nicotiana_knightiana,Nicotiana,Solanaceae,Solanales
Nicotiana_langsdorffii,Nicotiana,Solanaceae,Solanales
Nicotiana_linearis,Nicotiana,Solanaceae,Solanales
Nicotiana_longiflora,Nicotiana,Solanaceae,Solanales
Nicotiana_maritima,Nicotiana,Solanaceae,Solanales
Nicotiana_megalosiphon,Nicotiana,Solanaceae,Solanales
