Iteration	Posterior	Likelihood	Prior	clock_host	phy_scale[1]	phy_scale[2]	switch_rate_0_to_2	switch_rate_2_to_0	switch_rates[1]	switch_rates[2]	switch_rates[3]	switch_rates[4]	switch_rates[5]	switch_rates[6]	switch_rates_pos[1]	switch_rates_pos[2]
37000	-648.5408	-647.4115	-1.12928	0.7867475	0.342532	0.342532	0.09232809	0.9076719	1e-06	0.0923281	1e-06	1e-06	0.907672	1e-06	0.0923281	0.907672
37500	-668.8695	-667.8673	-1.002253	0.9730292	0.029224	0.029224	0.07851437	0.9214856	1e-06	0.0785144	1e-06	1e-06	0.921486	1e-06	0.0785144	0.921486
38000	-653.7319	-652.7072	-1.024689	0.8586149	0.166074	0.166074	0.07695134	0.9230487	1e-06	0.0769513	1e-06	1e-06	0.923049	1e-06	0.0769513	0.923049
38500	-671.9477	-670.8773	-1.070397	0.9933847	0.0770128	0.0770128	0.06828281	0.9317172	1e-06	0.0682828	1e-06	1e-06	0.931717	1e-06	0.0682828	0.931717
39000	-668.7961	-667.4165	-1.379564	1.105903	0.273661	0.273661	0.0676025	0.9323975	1e-06	0.0676025	1e-06	1e-06	0.932397	1e-06	0.0676025	0.932397
39500	-662.47	-661.4621	-1.007953	0.9882162	0.0197373	0.0197373	0.07339276	0.9266072	1e-06	0.0733928	1e-06	1e-06	0.926607	1e-06	0.0733928	0.926607
40000	-652.3202	-651.1139	-1.206279	0.9344139	0.271865	0.271865	0.08579679	0.9142032	1e-06	0.0857968	1e-06	1e-06	0.914203	1e-06	0.0857968	0.914203
40500	-698.0063	-696.8331	-1.173192	1.040249	0.132943	0.132943	0.0811423	0.9188577	1e-06	0.0811423	1e-06	1e-06	0.918858	1e-06	0.0811423	0.918858
41000	-678.9223	-677.7597	-1.162574	1.092262	0.0703119	0.0703119	0.06544447	0.9345555	1e-06	0.0654445	1e-06	1e-06	0.934556	1e-06	0.0654445	0.934556
41500	-718.1167	-717.0246	-1.092104	0.951509	0.140595	0.140595	0.07498683	0.9250132	1e-06	0.0749868	1e-06	1e-06	0.925013	1e-06	0.0749868	0.925013
42000	-648.1631	-647.3089	-0.8542593	0.8429178	0.0113415	0.0113415	0.07884921	0.9211508	1e-06	0.0788492	1e-06	1e-06	0.921151	1e-06	0.0788492	0.921151
42500	-728.0036	-726.807	-1.1966	1.152539	0.0440606	0.0440606	0.08087768	0.9191223	1e-06	0.0808777	1e-06	1e-06	0.919122	1e-06	0.0808777	0.919122
43000	-653.7438	-652.7345	-1.009327	0.9552985	0.054029	0.054029	0.07071014	0.9292899	1e-06	0.0707101	1e-06	1e-06	0.92929	1e-06	0.0707101	0.92929
43500	-670.946	-669.8697	-1.076284	1.051751	0.0245329	0.0245329	0.06584364	0.9341564	1e-06	0.0658436	1e-06	1e-06	0.934156	1e-06	0.0658436	0.934156
44000	-651.3887	-650.3643	-1.024397	0.943105	0.0812916	0.0812916	0.07377626	0.9262237	1e-06	0.0737763	1e-06	1e-06	0.926224	1e-06	0.0737763	0.926224
44500	-721.5793	-720.4235	-1.155774	0.9508432	0.204931	0.204931	0.09067617	0.9093238	1e-06	0.0906762	1e-06	1e-06	0.909324	1e-06	0.0906762	0.909324
45000	-711.2055	-710.0776	-1.127878	1.114397	0.0134814	0.0134814	0.07536823	0.9246318	1e-06	0.0753682	1e-06	1e-06	0.924632	1e-06	0.0753682	0.924632
45500	-676.216	-675.1399	-1.07613	1.06078	0.0153504	0.0153504	0.06915845	0.9308416	1e-06	0.0691584	1e-06	1e-06	0.930842	1e-06	0.0691584	0.930842
46000	-741.4297	-740.2589	-1.170866	1.154394	0.0164723	0.0164723	0.09033988	0.9096601	1e-06	0.0903399	1e-06	1e-06	0.90966	1e-06	0.0903399	0.90966
46500	-713.3699	-712.1871	-1.182844	1.112333	0.0705116	0.0705116	0.07559745	0.9244026	1e-06	0.0755974	1e-06	1e-06	0.924403	1e-06	0.0755974	0.924403
47000	-702.2341	-701.2783	-0.9558542	0.9280099	0.0278443	0.0278443	0.09756522	0.9024348	1e-06	0.0975652	1e-06	1e-06	0.902435	1e-06	0.0975652	0.902435
47500	-665.8214	-664.9486	-0.8727761	0.8396795	0.0330967	0.0330967	0.08324605	0.9167539	1e-06	0.0832461	1e-06	1e-06	0.916754	1e-06	0.0832461	0.916754
48000	-712.1103	-710.946	-1.16437	0.9321888	0.232181	0.232181	0.09080661	0.9091934	1e-06	0.0908066	1e-06	1e-06	0.909193	1e-06	0.0908066	0.909193
48500	-726.3545	-725.2113	-1.143213	1.140697	0.00251609	0.00251609	0.07550416	0.9244958	1e-06	0.0755042	1e-06	1e-06	0.924496	1e-06	0.0755042	0.924496
