Iteration	Posterior	Likelihood	Prior	clock_host	switch_rate_0_to_2	switch_rate_2_to_0	switch_rates[1]	switch_rates[2]	switch_rates[3]	switch_rates[4]	switch_rates[5]	switch_rates[6]	switch_rates_pos[1]	switch_rates_pos[2]
46550	-1189.021	-1188.549	-0.4721677	0.4721677	0.06072854	0.9392715	1e-06	0.0607285	1e-06	1e-06	0.939271	1e-06	0.0607285	0.939271
46600	-1141.425	-1140.996	-0.4282379	0.4282379	0.05484186	0.9451581	1e-06	0.0548419	1e-06	1e-06	0.945158	1e-06	0.0548419	0.945158
46650	-1178.884	-1178.389	-0.4950164	0.4950164	0.05899543	0.9410046	1e-06	0.0589954	1e-06	1e-06	0.941005	1e-06	0.0589954	0.941005
46700	-1103.183	-1102.761	-0.4224384	0.4224384	0.05693633	0.9430637	1e-06	0.0569363	1e-06	1e-06	0.943064	1e-06	0.0569363	0.943064
46750	-1208.735	-1208.246	-0.4893442	0.4893442	0.05792675	0.9420733	1e-06	0.0579267	1e-06	1e-06	0.942073	1e-06	0.0579267	0.942073
46800	-1170.938	-1170.481	-0.4571476	0.4571476	0.05549215	0.9445079	1e-06	0.0554921	1e-06	1e-06	0.944508	1e-06	0.0554921	0.944508
46850	-1149.789	-1149.312	-0.47713	0.47713	0.06397962	0.9360204	1e-06	0.0639796	1e-06	1e-06	0.93602	1e-06	0.0639796	0.93602
46900	-1219.738	-1219.262	-0.4763691	0.4763691	0.05880011	0.9411999	1e-06	0.0588001	1e-06	1e-06	0.9412	1e-06	0.0588001	0.9412
46950	-1154.865	-1154.394	-0.4716208	0.4716208	0.06131469	0.9386853	1e-06	0.0613147	1e-06	1e-06	0.938685	1e-06	0.0613147	0.938685
47000	-1167.825	-1167.391	-0.4345946	0.4345946	0.05289521	0.9471048	1e-06	0.0528952	1e-06	1e-06	0.947105	1e-06	0.0528952	0.947105
47050	-1032.14	-1031.694	-0.4454527	0.4454527	0.05969892	0.9403011	1e-06	0.0596989	1e-06	1e-06	0.940301	1e-06	0.0596989	0.940301
47100	-1074.291	-1073.851	-0.4398461	0.4398461	0.07334517	0.9266548	1e-06	0.0733452	1e-06	1e-06	0.926655	1e-06	0.0733452	0.926655
47150	-1107.223	-1106.771	-0.4515042	0.4515042	0.06178807	0.9382119	1e-06	0.0617881	1e-06	1e-06	0.938212	1e-06	0.0617881	0.938212
47200	-1114.43	-1114.041	-0.3888815	0.3888815	0.07085613	0.9291439	1e-06	0.0708561	1e-06	1e-06	0.929144	1e-06	0.0708561	0.929144
47250	-1129.977	-1129.524	-0.4526736	0.4526736	0.05663666	0.9433633	1e-06	0.0566367	1e-06	1e-06	0.943363	1e-06	0.0566367	0.943363
47300	-1166.734	-1166.236	-0.4978173	0.4978173	0.05847103	0.941529	1e-06	0.058471	1e-06	1e-06	0.941529	1e-06	0.058471	0.941529
47350	-1145.66	-1145.204	-0.4556962	0.4556962	0.05969577	0.9403042	1e-06	0.0596958	1e-06	1e-06	0.940304	1e-06	0.0596958	0.940304
47400	-1217.586	-1217.102	-0.484533	0.484533	0.06352798	0.936472	1e-06	0.063528	1e-06	1e-06	0.936472	1e-06	0.063528	0.936472
47450	-1116.964	-1116.523	-0.4407872	0.4407872	0.06568378	0.9343162	1e-06	0.0656838	1e-06	1e-06	0.934316	1e-06	0.0656838	0.934316
47500	-1111.627	-1111.214	-0.4130223	0.4130223	0.07593959	0.9240604	1e-06	0.0759396	1e-06	1e-06	0.92406	1e-06	0.0759396	0.92406
47550	-1106.039	-1105.661	-0.3786409	0.3786409	0.06586698	0.934133	1e-06	0.065867	1e-06	1e-06	0.934133	1e-06	0.065867	0.934133
47600	-1117.361	-1116.906	-0.4555234	0.4555234	0.06072227	0.9392777	1e-06	0.0607223	1e-06	1e-06	0.939278	1e-06	0.0607223	0.939278
47650	-1081.206	-1080.803	-0.4030458	0.4030458	0.05743546	0.9425645	1e-06	0.0574355	1e-06	1e-06	0.942565	1e-06	0.0574355	0.942565
47700	-1193.752	-1193.247	-0.5045908	0.5045908	0.06222265	0.9377774	1e-06	0.0622226	1e-06	1e-06	0.937777	1e-06	0.0622226	0.937777
47750	-1078.934	-1078.46	-0.4741811	0.4741811	0.0554799	0.9445201	1e-06	0.0554799	1e-06	1e-06	0.94452	1e-06	0.0554799	0.94452
47800	-1217.992	-1217.498	-0.4934067	0.4934067	0.06090469	0.9390953	1e-06	0.0609047	1e-06	1e-06	0.939095	1e-06	0.0609047	0.939095
47850	-1149.603	-1149.187	-0.4156637	0.4156637	0.0583882	0.9416118	1e-06	0.0583882	1e-06	1e-06	0.941612	1e-06	0.0583882	0.941612
47900	-1119.647	-1119.216	-0.4303236	0.4303236	0.05928105	0.9407189	1e-06	0.0592811	1e-06	1e-06	0.940719	1e-06	0.0592811	0.940719
47950	-1070.498	-1070.048	-0.4503874	0.4503874	0.05687826	0.9431217	1e-06	0.0568783	1e-06	1e-06	0.943122	1e-06	0.0568783	0.943122
48000	-1147.095	-1146.683	-0.4119755	0.4119755	0.0669497	0.9330503	1e-06	0.0669497	1e-06	1e-06	0.93305	1e-06	0.0669497	0.93305
48050	-1022.323	-1021.914	-0.4083579	0.4083579	0.05778265	0.9422174	1e-06	0.0577826	1e-06	1e-06	0.942217	1e-06	0.0577826	0.942217
48100	-1187.349	-1186.915	-0.4340181	0.4340181	0.05688869	0.9431113	1e-06	0.0568887	1e-06	1e-06	0.943111	1e-06	0.0568887	0.943111
48150	-1039.738	-1039.348	-0.3898836	0.3898836	0.05805279	0.9419472	1e-06	0.0580528	1e-06	1e-06	0.941947	1e-06	0.0580528	0.941947
48200	-1028.456	-1028.028	-0.4283211	0.4283211	0.04636072	0.9536393	1e-06	0.0463607	1e-06	1e-06	0.953639	1e-06	0.0463607	0.953639
48250	-1089.704	-1089.246	-0.4583175	0.4583175	0.0511816	0.9488184	1e-06	0.0511816	1e-06	1e-06	0.948818	1e-06	0.0511816	0.948818
48300	-1243.345	-1242.84	-0.5051304	0.5051304	0.05853124	0.9414688	1e-06	0.0585312	1e-06	1e-06	0.941469	1e-06	0.0585312	0.941469
48350	-1271.361	-1270.786	-0.5741833	0.5741833	0.05839388	0.9416061	1e-06	0.0583939	1e-06	1e-06	0.941606	1e-06	0.0583939	0.941606
48400	-1075.378	-1074.92	-0.4585168	0.4585168	0.06309304	0.936907	1e-06	0.063093	1e-06	1e-06	0.936907	1e-06	0.063093	0.936907
48450	-1137.898	-1137.391	-0.5069378	0.5069378	0.06060002	0.9394	1e-06	0.0606	1e-06	1e-06	0.9394	1e-06	0.0606	0.9394
48500	-1166.367	-1165.891	-0.47601	0.47601	0.05703864	0.9429614	1e-06	0.0570386	1e-06	1e-06	0.942961	1e-06	0.0570386	0.942961
48550	-1055.763	-1055.306	-0.4570778	0.4570778	0.05099827	0.9490017	1e-06	0.0509983	1e-06	1e-06	0.949002	1e-06	0.0509983	0.949002
48600	-1041.433	-1041.019	-0.4138347	0.4138347	0.05290507	0.9470949	1e-06	0.0529051	1e-06	1e-06	0.947095	1e-06	0.0529051	0.947095
48650	-1104.633	-1104.198	-0.4343721	0.4343721	0.05954794	0.9404521	1e-06	0.0595479	1e-06	1e-06	0.940452	1e-06	0.0595479	0.940452
48700	-1177.486	-1176.969	-0.5172686	0.5172686	0.05351435	0.9464856	1e-06	0.0535144	1e-06	1e-06	0.946486	1e-06	0.0535144	0.946486
48750	-1184.724	-1184.275	-0.4490356	0.4490356	0.05719209	0.9428079	1e-06	0.0571921	1e-06	1e-06	0.942808	1e-06	0.0571921	0.942808
48800	-1195.953	-1195.459	-0.493523	0.493523	0.04931519	0.9506848	1e-06	0.0493152	1e-06	1e-06	0.950685	1e-06	0.0493152	0.950685
48850	-1140.802	-1140.356	-0.4463209	0.4463209	0.05154018	0.9484598	1e-06	0.0515402	1e-06	1e-06	0.94846	1e-06	0.0515402	0.94846
48900	-1192.323	-1191.841	-0.4817541	0.4817541	0.06204191	0.9379581	1e-06	0.0620419	1e-06	1e-06	0.937958	1e-06	0.0620419	0.937958
48950	-1137.204	-1136.711	-0.4935926	0.4935926	0.0680288	0.9319712	1e-06	0.0680288	1e-06	1e-06	0.931971	1e-06	0.0680288	0.931971
49000	-1065.075	-1064.632	-0.4435754	0.4435754	0.05098085	0.9490192	1e-06	0.0509808	1e-06	1e-06	0.949019	1e-06	0.0509808	0.949019
49050	-1085.559	-1085.128	-0.4316237	0.4316237	0.06853042	0.9314696	1e-06	0.0685304	1e-06	1e-06	0.93147	1e-06	0.0685304	0.93147
49100	-1172.956	-1172.449	-0.5074289	0.5074289	0.04806295	0.951937	1e-06	0.048063	1e-06	1e-06	0.951937	1e-06	0.048063	0.951937
49150	-1197.985	-1197.495	-0.4899299	0.4899299	0.0564966	0.9435034	1e-06	0.0564966	1e-06	1e-06	0.943503	1e-06	0.0564966	0.943503
49200	-1212.656	-1212.109	-0.5471351	0.5471351	0.06120141	0.9387986	1e-06	0.0612014	1e-06	1e-06	0.938799	1e-06	0.0612014	0.938799
49250	-1224.869	-1224.315	-0.5535365	0.5535365	0.05537605	0.9446239	1e-06	0.0553761	1e-06	1e-06	0.944624	1e-06	0.0553761	0.944624
49300	-1219.807	-1219.334	-0.4728843	0.4728843	0.05893595	0.9410641	1e-06	0.0589359	1e-06	1e-06	0.941064	1e-06	0.0589359	0.941064
49350	-1126.169	-1125.709	-0.460082	0.460082	0.06437007	0.9356299	1e-06	0.0643701	1e-06	1e-06	0.93563	1e-06	0.0643701	0.93563
49400	-1104.723	-1104.301	-0.4218932	0.4218932	0.05414045	0.9458596	1e-06	0.0541404	1e-06	1e-06	0.94586	1e-06	0.0541404	0.94586
49450	-1101.19	-1100.73	-0.4608627	0.4608627	0.05553005	0.94447	1e-06	0.05553	1e-06	1e-06	0.94447	1e-06	0.05553	0.94447
49500	-1179.195	-1178.643	-0.551787	0.551787	0.05248217	0.9475178	1e-06	0.0524822	1e-06	1e-06	0.947518	1e-06	0.0524822	0.947518
49550	-1099.393	-1098.905	-0.4874145	0.4874145	0.04743171	0.9525683	1e-06	0.0474317	1e-06	1e-06	0.952568	1e-06	0.0474317	0.952568
49600	-1160.811	-1160.283	-0.527932	0.527932	0.05438319	0.9456168	1e-06	0.0543832	1e-06	1e-06	0.945617	1e-06	0.0543832	0.945617
49650	-1161.049	-1160.562	-0.4869743	0.4869743	0.05394209	0.9460579	1e-06	0.0539421	1e-06	1e-06	0.946058	1e-06	0.0539421	0.946058
49700	-1119.207	-1118.812	-0.3948939	0.3948939	0.06731222	0.9326878	1e-06	0.0673122	1e-06	1e-06	0.932688	1e-06	0.0673122	0.932688
49750	-1086.671	-1086.253	-0.4175289	0.4175289	0.05696345	0.9430366	1e-06	0.0569634	1e-06	1e-06	0.943037	1e-06	0.0569634	0.943037
49800	-1065.435	-1065.023	-0.4117382	0.4117382	0.05342899	0.946571	1e-06	0.053429	1e-06	1e-06	0.946571	1e-06	0.053429	0.946571
49850	-1089.8	-1089.346	-0.4539816	0.4539816	0.04922718	0.9507728	1e-06	0.0492272	1e-06	1e-06	0.950773	1e-06	0.0492272	0.950773
49900	-1189.898	-1189.397	-0.5010244	0.5010244	0.04967717	0.9503228	1e-06	0.0496772	1e-06	1e-06	0.950323	1e-06	0.0496772	0.950323
49950	-1202.25	-1201.746	-0.5037871	0.5037871	0.05169929	0.9483007	1e-06	0.0516993	1e-06	1e-06	0.948301	1e-06	0.0516993	0.948301
50000	-1259.746	-1259.237	-0.5089172	0.5089172	0.06524678	0.9347532	1e-06	0.0652468	1e-06	1e-06	0.934753	1e-06	0.0652468	0.934753
50050	-1145.276	-1144.8	-0.4761278	0.4761278	0.05966895	0.940331	1e-06	0.059669	1e-06	1e-06	0.940331	1e-06	0.059669	0.940331
50100	-1253.012	-1252.502	-0.50967	0.50967	0.05655005	0.9434499	1e-06	0.0565501	1e-06	1e-06	0.94345	1e-06	0.0565501	0.94345
50150	-1199.427	-1198.95	-0.4764163	0.4764163	0.06558515	0.9344149	1e-06	0.0655851	1e-06	1e-06	0.934415	1e-06	0.0655851	0.934415
50200	-1097.334	-1096.936	-0.3984211	0.3984211	0.06309632	0.9369037	1e-06	0.0630963	1e-06	1e-06	0.936904	1e-06	0.0630963	0.936904
50250	-1080.217	-1079.792	-0.4246139	0.4246139	0.05610112	0.9438989	1e-06	0.0561011	1e-06	1e-06	0.943899	1e-06	0.0561011	0.943899
50300	-1206.322	-1205.793	-0.529031	0.529031	0.05731687	0.9426831	1e-06	0.0573169	1e-06	1e-06	0.942683	1e-06	0.0573169	0.942683
50350	-1126.991	-1126.565	-0.4260063	0.4260063	0.05616334	0.9438367	1e-06	0.0561633	1e-06	1e-06	0.943837	1e-06	0.0561633	0.943837
50400	-1128.782	-1128.378	-0.4037717	0.4037717	0.05921795	0.9407821	1e-06	0.0592179	1e-06	1e-06	0.940782	1e-06	0.0592179	0.940782
50450	-1157.569	-1157.078	-0.4912329	0.4912329	0.0555218	0.9444782	1e-06	0.0555218	1e-06	1e-06	0.944478	1e-06	0.0555218	0.944478
50500	-1137.589	-1137.157	-0.4317076	0.4317076	0.05537878	0.9446212	1e-06	0.0553788	1e-06	1e-06	0.944621	1e-06	0.0553788	0.944621
50550	-1158.821	-1158.384	-0.4367438	0.4367438	0.05774289	0.9422571	1e-06	0.0577429	1e-06	1e-06	0.942257	1e-06	0.0577429	0.942257
50600	-1207.904	-1207.404	-0.50016	0.50016	0.05925519	0.9407448	1e-06	0.0592552	1e-06	1e-06	0.940745	1e-06	0.0592552	0.940745
50650	-1185.38	-1184.916	-0.4641197	0.4641197	0.06342365	0.9365763	1e-06	0.0634237	1e-06	1e-06	0.936576	1e-06	0.0634237	0.936576
50700	-1205.979	-1205.498	-0.4812826	0.4812826	0.05647241	0.9435276	1e-06	0.0564724	1e-06	1e-06	0.943528	1e-06	0.0564724	0.943528
50750	-1137.375	-1136.852	-0.5232179	0.5232179	0.05429119	0.9457088	1e-06	0.0542912	1e-06	1e-06	0.945709	1e-06	0.0542912	0.945709
50800	-1139.787	-1139.32	-0.4676326	0.4676326	0.05522481	0.9447752	1e-06	0.0552248	1e-06	1e-06	0.944775	1e-06	0.0552248	0.944775
50850	-1056.495	-1056.025	-0.4692921	0.4692921	0.04846732	0.9515327	1e-06	0.0484673	1e-06	1e-06	0.951533	1e-06	0.0484673	0.951533
50900	-1168.498	-1168.021	-0.4774882	0.4774882	0.0553156	0.9446844	1e-06	0.0553156	1e-06	1e-06	0.944684	1e-06	0.0553156	0.944684
50950	-1035.665	-1035.293	-0.3722029	0.3722029	0.05776877	0.9422312	1e-06	0.0577688	1e-06	1e-06	0.942231	1e-06	0.0577688	0.942231
51000	-1086.584	-1086.152	-0.4320739	0.4320739	0.05472367	0.9452763	1e-06	0.0547237	1e-06	1e-06	0.945276	1e-06	0.0547237	0.945276
51050	-1115.604	-1115.161	-0.4433601	0.4433601	0.05692349	0.9430765	1e-06	0.0569235	1e-06	1e-06	0.943077	1e-06	0.0569235	0.943077
51100	-1047.582	-1047.179	-0.4034352	0.4034352	0.06848334	0.9315167	1e-06	0.0684833	1e-06	1e-06	0.931517	1e-06	0.0684833	0.931517
51150	-1146.317	-1145.828	-0.4893213	0.4893213	0.05652016	0.9434798	1e-06	0.0565202	1e-06	1e-06	0.94348	1e-06	0.0565202	0.94348
51200	-1131.083	-1130.603	-0.4795397	0.4795397	0.05179686	0.9482031	1e-06	0.0517969	1e-06	1e-06	0.948203	1e-06	0.0517969	0.948203
51250	-1136.644	-1136.206	-0.4380415	0.4380415	0.06549017	0.9345098	1e-06	0.0654902	1e-06	1e-06	0.93451	1e-06	0.0654902	0.93451
51300	-1112.884	-1112.44	-0.4436989	0.4436989	0.06172242	0.9382776	1e-06	0.0617224	1e-06	1e-06	0.938278	1e-06	0.0617224	0.938278
51350	-1088.277	-1087.855	-0.4217391	0.4217391	0.05562887	0.9443711	1e-06	0.0556289	1e-06	1e-06	0.944371	1e-06	0.0556289	0.944371
51400	-1150.463	-1150.013	-0.4503916	0.4503916	0.05506197	0.944938	1e-06	0.055062	1e-06	1e-06	0.944938	1e-06	0.055062	0.944938
51450	-1097.898	-1097.461	-0.4373311	0.4373311	0.05433664	0.9456634	1e-06	0.0543366	1e-06	1e-06	0.945663	1e-06	0.0543366	0.945663
51500	-1225.969	-1225.487	-0.481904	0.481904	0.06523877	0.9347612	1e-06	0.0652388	1e-06	1e-06	0.934761	1e-06	0.0652388	0.934761
51550	-1129.948	-1129.495	-0.4535765	0.4535765	0.05666076	0.9433392	1e-06	0.0566608	1e-06	1e-06	0.943339	1e-06	0.0566608	0.943339
51600	-1109.58	-1109.137	-0.4428866	0.4428866	0.06312877	0.9368712	1e-06	0.0631288	1e-06	1e-06	0.936871	1e-06	0.0631288	0.936871
51650	-1106.434	-1106.018	-0.415705	0.415705	0.05554478	0.9444552	1e-06	0.0555448	1e-06	1e-06	0.944455	1e-06	0.0555448	0.944455
51700	-1082.581	-1082.109	-0.472367	0.472367	0.04831068	0.9516893	1e-06	0.0483107	1e-06	1e-06	0.951689	1e-06	0.0483107	0.951689
51750	-1193.97	-1193.475	-0.4949418	0.4949418	0.05491288	0.9450871	1e-06	0.0549129	1e-06	1e-06	0.945087	1e-06	0.0549129	0.945087
51800	-1110.6	-1110.138	-0.4617661	0.4617661	0.04880949	0.9511905	1e-06	0.0488095	1e-06	1e-06	0.951191	1e-06	0.0488095	0.951191
51850	-1185.307	-1184.875	-0.4319042	0.4319042	0.06274527	0.9372547	1e-06	0.0627453	1e-06	1e-06	0.937255	1e-06	0.0627453	0.937255
51900	-1076.164	-1075.763	-0.4010039	0.4010039	0.06398976	0.9360102	1e-06	0.0639898	1e-06	1e-06	0.93601	1e-06	0.0639898	0.93601
51950	-1068.217	-1067.813	-0.4034673	0.4034673	0.06013241	0.9398676	1e-06	0.0601324	1e-06	1e-06	0.939868	1e-06	0.0601324	0.939868
52000	-1145.033	-1144.6	-0.4329434	0.4329434	0.06585252	0.9341475	1e-06	0.0658525	1e-06	1e-06	0.934147	1e-06	0.0658525	0.934147
52050	-1138.297	-1137.882	-0.4153478	0.4153478	0.06809518	0.9319048	1e-06	0.0680952	1e-06	1e-06	0.931905	1e-06	0.0680952	0.931905
52100	-1097.383	-1096.898	-0.4851093	0.4851093	0.0455867	0.9544133	1e-06	0.0455867	1e-06	1e-06	0.954413	1e-06	0.0455867	0.954413
52150	-1152.779	-1152.254	-0.5251819	0.5251819	0.04858331	0.9514167	1e-06	0.0485833	1e-06	1e-06	0.951417	1e-06	0.0485833	0.951417
52200	-1233.09	-1232.625	-0.4649511	0.4649511	0.06606705	0.9339329	1e-06	0.0660671	1e-06	1e-06	0.933933	1e-06	0.0660671	0.933933
52250	-1244.563	-1244.075	-0.488045	0.488045	0.05126504	0.948735	1e-06	0.051265	1e-06	1e-06	0.948735	1e-06	0.051265	0.948735
52300	-1110.448	-1110.014	-0.4345579	0.4345579	0.05550695	0.9444931	1e-06	0.0555069	1e-06	1e-06	0.944493	1e-06	0.0555069	0.944493
52350	-1128.699	-1128.264	-0.4350615	0.4350615	0.06327454	0.9367255	1e-06	0.0632745	1e-06	1e-06	0.936725	1e-06	0.0632745	0.936725
52400	-1209.76	-1209.271	-0.4888916	0.4888916	0.06263756	0.9373624	1e-06	0.0626376	1e-06	1e-06	0.937362	1e-06	0.0626376	0.937362
52450	-1142.853	-1142.346	-0.506842	0.506842	0.05092331	0.9490767	1e-06	0.0509233	1e-06	1e-06	0.949077	1e-06	0.0509233	0.949077
52500	-1135.297	-1134.811	-0.4858778	0.4858778	0.05428246	0.9457175	1e-06	0.0542825	1e-06	1e-06	0.945718	1e-06	0.0542825	0.945718
52550	-1129.22	-1128.795	-0.4246187	0.4246187	0.06705084	0.9329492	1e-06	0.0670508	1e-06	1e-06	0.932949	1e-06	0.0670508	0.932949
52600	-1185.341	-1184.862	-0.4788082	0.4788082	0.06036146	0.9396385	1e-06	0.0603615	1e-06	1e-06	0.939639	1e-06	0.0603615	0.939639
52650	-1129.584	-1129.048	-0.5354806	0.5354806	0.04588754	0.9541125	1e-06	0.0458875	1e-06	1e-06	0.954112	1e-06	0.0458875	0.954112
52700	-1163.005	-1162.534	-0.4712536	0.4712536	0.05531471	0.9446853	1e-06	0.0553147	1e-06	1e-06	0.944685	1e-06	0.0553147	0.944685
52750	-1104.901	-1104.411	-0.489688	0.489688	0.04873071	0.9512693	1e-06	0.0487307	1e-06	1e-06	0.951269	1e-06	0.0487307	0.951269
52800	-1086.358	-1085.861	-0.4968339	0.4968339	0.04980628	0.9501937	1e-06	0.0498063	1e-06	1e-06	0.950194	1e-06	0.0498063	0.950194
52850	-1169.896	-1169.432	-0.4637401	0.4637401	0.05668873	0.9433113	1e-06	0.0566887	1e-06	1e-06	0.943311	1e-06	0.0566887	0.943311
52900	-1204.44	-1203.962	-0.477817	0.477817	0.06574829	0.9342517	1e-06	0.0657483	1e-06	1e-06	0.934252	1e-06	0.0657483	0.934252
52950	-1131.12	-1130.663	-0.4569562	0.4569562	0.0505	0.9495	1e-06	0.0505	1e-06	1e-06	0.9495	1e-06	0.0505	0.9495
53000	-1068.971	-1068.528	-0.4427222	0.4427222	0.05118047	0.9488195	1e-06	0.0511805	1e-06	1e-06	0.94882	1e-06	0.0511805	0.94882
53050	-1138.576	-1138.107	-0.4689102	0.4689102	0.05404091	0.9459591	1e-06	0.0540409	1e-06	1e-06	0.945959	1e-06	0.0540409	0.945959
53100	-1106.044	-1105.587	-0.4570101	0.4570101	0.06644784	0.9335522	1e-06	0.0664478	1e-06	1e-06	0.933552	1e-06	0.0664478	0.933552
53150	-1137.468	-1137.013	-0.4556069	0.4556069	0.06341261	0.9365874	1e-06	0.0634126	1e-06	1e-06	0.936587	1e-06	0.0634126	0.936587
53200	-1165.656	-1165.195	-0.460739	0.460739	0.06132766	0.9386723	1e-06	0.0613277	1e-06	1e-06	0.938672	1e-06	0.0613277	0.938672
53250	-1105.674	-1105.284	-0.3897703	0.3897703	0.07155374	0.9284463	1e-06	0.0715537	1e-06	1e-06	0.928446	1e-06	0.0715537	0.928446
53300	-1185.163	-1184.635	-0.5279255	0.5279255	0.05766901	0.942331	1e-06	0.057669	1e-06	1e-06	0.942331	1e-06	0.057669	0.942331
53350	-1143.035	-1142.536	-0.4990525	0.4990525	0.05137889	0.9486211	1e-06	0.0513789	1e-06	1e-06	0.948621	1e-06	0.0513789	0.948621
53400	-1085.315	-1084.887	-0.4285932	0.4285932	0.05967584	0.9403242	1e-06	0.0596758	1e-06	1e-06	0.940324	1e-06	0.0596758	0.940324
53450	-1107.136	-1106.666	-0.4700426	0.4700426	0.047971	0.952029	1e-06	0.047971	1e-06	1e-06	0.952029	1e-06	0.047971	0.952029
53500	-1120.625	-1120.134	-0.4905327	0.4905327	0.05100295	0.9489971	1e-06	0.0510029	1e-06	1e-06	0.948997	1e-06	0.0510029	0.948997
53550	-1193.045	-1192.605	-0.4395243	0.4395243	0.05610813	0.9438919	1e-06	0.0561081	1e-06	1e-06	0.943892	1e-06	0.0561081	0.943892
53600	-1115.268	-1114.864	-0.4038153	0.4038153	0.05651765	0.9434824	1e-06	0.0565176	1e-06	1e-06	0.943482	1e-06	0.0565176	0.943482
53650	-1245.677	-1245.178	-0.4994869	0.4994869	0.06040936	0.9395906	1e-06	0.0604094	1e-06	1e-06	0.939591	1e-06	0.0604094	0.939591
53700	-1103.987	-1103.564	-0.4225126	0.4225126	0.05246825	0.9475317	1e-06	0.0524683	1e-06	1e-06	0.947532	1e-06	0.0524683	0.947532
53750	-1221.113	-1220.636	-0.4770529	0.4770529	0.06898708	0.9310129	1e-06	0.0689871	1e-06	1e-06	0.931013	1e-06	0.0689871	0.931013
53800	-1129.22	-1128.738	-0.4822077	0.4822077	0.05563885	0.9443612	1e-06	0.0556388	1e-06	1e-06	0.944361	1e-06	0.0556388	0.944361
53850	-1070.237	-1069.811	-0.4259578	0.4259578	0.05417765	0.9458224	1e-06	0.0541776	1e-06	1e-06	0.945822	1e-06	0.0541776	0.945822
53900	-1202.581	-1202.084	-0.4971089	0.4971089	0.05523601	0.944764	1e-06	0.055236	1e-06	1e-06	0.944764	1e-06	0.055236	0.944764
53950	-1200.8	-1200.316	-0.4840626	0.4840626	0.05428946	0.9457105	1e-06	0.0542895	1e-06	1e-06	0.945711	1e-06	0.0542895	0.945711
54000	-1165.929	-1165.437	-0.4924487	0.4924487	0.05199057	0.9480094	1e-06	0.0519906	1e-06	1e-06	0.948009	1e-06	0.0519906	0.948009
54050	-1154.63	-1154.207	-0.4234506	0.4234506	0.05467633	0.9453237	1e-06	0.0546763	1e-06	1e-06	0.945324	1e-06	0.0546763	0.945324
54100	-1178.175	-1177.716	-0.4585795	0.4585795	0.07614828	0.9238517	1e-06	0.0761483	1e-06	1e-06	0.923852	1e-06	0.0761483	0.923852
54150	-1153.474	-1153.028	-0.4460866	0.4460866	0.05263493	0.9473651	1e-06	0.0526349	1e-06	1e-06	0.947365	1e-06	0.0526349	0.947365
54200	-1149.985	-1149.491	-0.4939144	0.4939144	0.0564755	0.9435245	1e-06	0.0564755	1e-06	1e-06	0.943525	1e-06	0.0564755	0.943525
54250	-1119.112	-1118.653	-0.4593657	0.4593657	0.05918292	0.9408171	1e-06	0.0591829	1e-06	1e-06	0.940817	1e-06	0.0591829	0.940817
54300	-1162.118	-1161.588	-0.529947	0.529947	0.05438188	0.9456181	1e-06	0.0543819	1e-06	1e-06	0.945618	1e-06	0.0543819	0.945618
54350	-1113.954	-1113.516	-0.438393	0.438393	0.05195676	0.9480432	1e-06	0.0519568	1e-06	1e-06	0.948043	1e-06	0.0519568	0.948043
54400	-1273.404	-1272.825	-0.5797605	0.5797605	0.05778964	0.9422104	1e-06	0.0577896	1e-06	1e-06	0.94221	1e-06	0.0577896	0.94221
54450	-1120.007	-1119.582	-0.4253961	0.4253961	0.05869569	0.9413043	1e-06	0.0586957	1e-06	1e-06	0.941304	1e-06	0.0586957	0.941304
54500	-1156.371	-1155.879	-0.4918281	0.4918281	0.05114546	0.9488545	1e-06	0.0511455	1e-06	1e-06	0.948855	1e-06	0.0511455	0.948855
54550	-1193.314	-1192.856	-0.4578808	0.4578808	0.05643663	0.9435634	1e-06	0.0564366	1e-06	1e-06	0.943563	1e-06	0.0564366	0.943563
54600	-1137.991	-1137.496	-0.4951244	0.4951244	0.05147147	0.9485285	1e-06	0.0514715	1e-06	1e-06	0.948529	1e-06	0.0514715	0.948529
54650	-1142.912	-1142.436	-0.4759363	0.4759363	0.05315038	0.9468496	1e-06	0.0531504	1e-06	1e-06	0.94685	1e-06	0.0531504	0.94685
54700	-1207.755	-1207.265	-0.4899674	0.4899674	0.0563988	0.9436012	1e-06	0.0563988	1e-06	1e-06	0.943601	1e-06	0.0563988	0.943601
54750	-1125.676	-1125.242	-0.4346507	0.4346507	0.05691238	0.9430876	1e-06	0.0569124	1e-06	1e-06	0.943088	1e-06	0.0569124	0.943088
54800	-1189.505	-1189.041	-0.4643244	0.4643244	0.0565564	0.9434436	1e-06	0.0565564	1e-06	1e-06	0.943444	1e-06	0.0565564	0.943444
54850	-1161.108	-1160.6	-0.5075087	0.5075087	0.05291498	0.947085	1e-06	0.052915	1e-06	1e-06	0.947085	1e-06	0.052915	0.947085
54900	-1179.687	-1179.133	-0.5537268	0.5537268	0.04954252	0.9504575	1e-06	0.0495425	1e-06	1e-06	0.950457	1e-06	0.0495425	0.950457
54950	-1230.892	-1230.32	-0.5719285	0.5719285	0.04824901	0.951751	1e-06	0.048249	1e-06	1e-06	0.951751	1e-06	0.048249	0.951751
55000	-1194.786	-1194.296	-0.4903014	0.4903014	0.05889985	0.9411002	1e-06	0.0588998	1e-06	1e-06	0.9411	1e-06	0.0588998	0.9411
