Iteration	Posterior	Likelihood	Prior	clock_host	switch_rate_0_to_2	switch_rate_2_to_0	switch_rates[1]	switch_rates[2]	switch_rates[3]	switch_rates[4]	switch_rates[5]	switch_rates[6]	switch_rates_pos[1]	switch_rates_pos[2]
20400	-1206.452	-1205.859	-0.5929762	0.5929762	0.04394101	0.956059	1e-06	0.043941	1e-06	1e-06	0.956059	1e-06	0.043941	0.956059
20450	-1159.953	-1159.468	-0.4847939	0.4847939	0.04762155	0.9523785	1e-06	0.0476215	1e-06	1e-06	0.952378	1e-06	0.0476215	0.952378
20500	-1286.387	-1285.843	-0.5443269	0.5443269	0.04934852	0.9506515	1e-06	0.0493485	1e-06	1e-06	0.950651	1e-06	0.0493485	0.950651
20550	-1207.353	-1206.815	-0.5383113	0.5383113	0.04215808	0.9578419	1e-06	0.0421581	1e-06	1e-06	0.957842	1e-06	0.0421581	0.957842
20600	-1184.272	-1183.731	-0.5405942	0.5405942	0.04570032	0.9542997	1e-06	0.0457003	1e-06	1e-06	0.9543	1e-06	0.0457003	0.9543
20650	-1266.975	-1266.399	-0.5753167	0.5753167	0.04690496	0.953095	1e-06	0.046905	1e-06	1e-06	0.953095	1e-06	0.046905	0.953095
20700	-1148.819	-1148.297	-0.5215521	0.5215521	0.04905558	0.9509444	1e-06	0.0490556	1e-06	1e-06	0.950944	1e-06	0.0490556	0.950944
20750	-1327.216	-1326.576	-0.6397266	0.6397266	0.0398759	0.9601241	1e-06	0.0398759	1e-06	1e-06	0.960124	1e-06	0.0398759	0.960124
20800	-1211.209	-1210.658	-0.5511964	0.5511964	0.04716221	0.9528378	1e-06	0.0471622	1e-06	1e-06	0.952838	1e-06	0.0471622	0.952838
20850	-1245.842	-1245.202	-0.6396945	0.6396945	0.04077303	0.959227	1e-06	0.040773	1e-06	1e-06	0.959227	1e-06	0.040773	0.959227
20900	-1221.097	-1220.522	-0.5747987	0.5747987	0.04322097	0.956779	1e-06	0.043221	1e-06	1e-06	0.956779	1e-06	0.043221	0.956779
20950	-1277.181	-1276.54	-0.6404663	0.6404663	0.04184043	0.9581596	1e-06	0.0418404	1e-06	1e-06	0.95816	1e-06	0.0418404	0.95816
21000	-1149.435	-1148.885	-0.5493488	0.5493488	0.03676454	0.9632355	1e-06	0.0367645	1e-06	1e-06	0.963235	1e-06	0.0367645	0.963235
21050	-1189.287	-1188.715	-0.5716551	0.5716551	0.04299149	0.9570085	1e-06	0.0429915	1e-06	1e-06	0.957009	1e-06	0.0429915	0.957009
21100	-1331.22	-1330.597	-0.6231941	0.6231941	0.04097261	0.9590274	1e-06	0.0409726	1e-06	1e-06	0.959027	1e-06	0.0409726	0.959027
21150	-1255.816	-1255.274	-0.5413683	0.5413683	0.04900006	0.9509999	1e-06	0.0490001	1e-06	1e-06	0.951	1e-06	0.0490001	0.951
21200	-1200.836	-1200.294	-0.5416026	0.5416026	0.0419468	0.9580532	1e-06	0.0419468	1e-06	1e-06	0.958053	1e-06	0.0419468	0.958053
21250	-1174.769	-1174.225	-0.5439736	0.5439736	0.03803874	0.9619613	1e-06	0.0380387	1e-06	1e-06	0.961961	1e-06	0.0380387	0.961961
21300	-1164.336	-1163.809	-0.5269178	0.5269178	0.04666929	0.9533307	1e-06	0.0466693	1e-06	1e-06	0.953331	1e-06	0.0466693	0.953331
21350	-1277.254	-1276.712	-0.5426506	0.5426506	0.04353458	0.9564654	1e-06	0.0435346	1e-06	1e-06	0.956465	1e-06	0.0435346	0.956465
21400	-1240.94	-1240.379	-0.5615766	0.5615766	0.04716999	0.95283	1e-06	0.04717	1e-06	1e-06	0.95283	1e-06	0.04717	0.95283
21450	-1229.107	-1228.603	-0.5041969	0.5041969	0.04457692	0.9554231	1e-06	0.0445769	1e-06	1e-06	0.955423	1e-06	0.0445769	0.955423
21500	-1192.799	-1192.257	-0.541476	0.541476	0.04338344	0.9566166	1e-06	0.0433834	1e-06	1e-06	0.956617	1e-06	0.0433834	0.956617
21550	-1204.858	-1204.333	-0.5247289	0.5247289	0.04299439	0.9570056	1e-06	0.0429944	1e-06	1e-06	0.957006	1e-06	0.0429944	0.957006
21600	-1156.806	-1156.242	-0.5646145	0.5646145	0.03505065	0.9649494	1e-06	0.0350506	1e-06	1e-06	0.964949	1e-06	0.0350506	0.964949
21650	-1244.481	-1243.929	-0.5521549	0.5521549	0.04536454	0.9546355	1e-06	0.0453645	1e-06	1e-06	0.954635	1e-06	0.0453645	0.954635
21700	-1293.555	-1292.963	-0.5919578	0.5919578	0.04467463	0.9553254	1e-06	0.0446746	1e-06	1e-06	0.955325	1e-06	0.0446746	0.955325
21750	-1196.449	-1195.865	-0.5838298	0.5838298	0.0423455	0.9576545	1e-06	0.0423455	1e-06	1e-06	0.957655	1e-06	0.0423455	0.957655
21800	-1237.885	-1237.29	-0.5943574	0.5943574	0.04683817	0.9531618	1e-06	0.0468382	1e-06	1e-06	0.953162	1e-06	0.0468382	0.953162
21850	-1251.127	-1250.478	-0.6482238	0.6482238	0.0394992	0.9605008	1e-06	0.0394992	1e-06	1e-06	0.960501	1e-06	0.0394992	0.960501
21900	-1177.826	-1177.29	-0.5360441	0.5360441	0.04642989	0.9535701	1e-06	0.0464299	1e-06	1e-06	0.95357	1e-06	0.0464299	0.95357
21950	-1224.358	-1223.768	-0.5901007	0.5901007	0.04911774	0.9508823	1e-06	0.0491177	1e-06	1e-06	0.950882	1e-06	0.0491177	0.950882
22000	-1131.461	-1130.925	-0.5358459	0.5358459	0.03861694	0.9613831	1e-06	0.0386169	1e-06	1e-06	0.961383	1e-06	0.0386169	0.961383
22050	-1283.253	-1282.682	-0.5708989	0.5708989	0.05614276	0.9438572	1e-06	0.0561428	1e-06	1e-06	0.943857	1e-06	0.0561428	0.943857
22100	-1161.293	-1160.772	-0.5208417	0.5208417	0.03883708	0.9611629	1e-06	0.0388371	1e-06	1e-06	0.961163	1e-06	0.0388371	0.961163
22150	-1229.484	-1228.93	-0.5538478	0.5538478	0.04661424	0.9533858	1e-06	0.0466142	1e-06	1e-06	0.953386	1e-06	0.0466142	0.953386
22200	-1183.435	-1182.858	-0.5765859	0.5765859	0.04147633	0.9585237	1e-06	0.0414763	1e-06	1e-06	0.958524	1e-06	0.0414763	0.958524
22250	-1143.068	-1142.556	-0.5117058	0.5117058	0.04975452	0.9502455	1e-06	0.0497545	1e-06	1e-06	0.950245	1e-06	0.0497545	0.950245
22300	-1176.976	-1176.46	-0.5157664	0.5157664	0.04231093	0.9576891	1e-06	0.0423109	1e-06	1e-06	0.957689	1e-06	0.0423109	0.957689
22350	-1184.832	-1184.277	-0.5549355	0.5549355	0.0400262	0.9599738	1e-06	0.0400262	1e-06	1e-06	0.959974	1e-06	0.0400262	0.959974
22400	-1136.795	-1136.256	-0.5396631	0.5396631	0.03965118	0.9603488	1e-06	0.0396512	1e-06	1e-06	0.960349	1e-06	0.0396512	0.960349
22450	-1247.368	-1246.779	-0.5888481	0.5888481	0.04033385	0.9596662	1e-06	0.0403338	1e-06	1e-06	0.959666	1e-06	0.0403338	0.959666
22500	-1264.372	-1263.868	-0.5043853	0.5043853	0.04971743	0.9502826	1e-06	0.0497174	1e-06	1e-06	0.950283	1e-06	0.0497174	0.950283
22550	-1127.93	-1127.489	-0.4410492	0.4410492	0.04139118	0.9586088	1e-06	0.0413912	1e-06	1e-06	0.958609	1e-06	0.0413912	0.958609
22600	-1232.258	-1231.783	-0.4748725	0.4748725	0.06116628	0.9388337	1e-06	0.0611663	1e-06	1e-06	0.938834	1e-06	0.0611663	0.938834
22650	-1159.559	-1158.997	-0.5622573	0.5622573	0.04205969	0.9579403	1e-06	0.0420597	1e-06	1e-06	0.95794	1e-06	0.0420597	0.95794
22700	-1106.807	-1106.308	-0.4983721	0.4983721	0.04767625	0.9523238	1e-06	0.0476762	1e-06	1e-06	0.952324	1e-06	0.0476762	0.952324
22750	-1135.974	-1135.46	-0.5135042	0.5135042	0.03999226	0.9600077	1e-06	0.0399923	1e-06	1e-06	0.960008	1e-06	0.0399923	0.960008
22800	-1154.058	-1153.538	-0.519504	0.519504	0.04320487	0.9567951	1e-06	0.0432049	1e-06	1e-06	0.956795	1e-06	0.0432049	0.956795
22850	-1152.769	-1152.229	-0.5408566	0.5408566	0.04188428	0.9581157	1e-06	0.0418843	1e-06	1e-06	0.958116	1e-06	0.0418843	0.958116
22900	-1207.784	-1207.27	-0.5140657	0.5140657	0.05165095	0.948349	1e-06	0.051651	1e-06	1e-06	0.948349	1e-06	0.051651	0.948349
22950	-1174.403	-1173.804	-0.5982947	0.5982947	0.04150032	0.9584997	1e-06	0.0415003	1e-06	1e-06	0.9585	1e-06	0.0415003	0.9585
23000	-1151.911	-1151.411	-0.4994984	0.4994984	0.04322071	0.9567793	1e-06	0.0432207	1e-06	1e-06	0.956779	1e-06	0.0432207	0.956779
23050	-1217.097	-1216.617	-0.4799959	0.4799959	0.0631332	0.9368668	1e-06	0.0631332	1e-06	1e-06	0.936867	1e-06	0.0631332	0.936867
23100	-1256.546	-1256.006	-0.5394553	0.5394553	0.04512456	0.9548754	1e-06	0.0451246	1e-06	1e-06	0.954875	1e-06	0.0451246	0.954875
23150	-1158.693	-1158.143	-0.5502087	0.5502087	0.03738272	0.9626173	1e-06	0.0373827	1e-06	1e-06	0.962617	1e-06	0.0373827	0.962617
23200	-1164.82	-1164.243	-0.5765517	0.5765517	0.0456674	0.9543326	1e-06	0.0456674	1e-06	1e-06	0.954333	1e-06	0.0456674	0.954333
23250	-1164.763	-1164.26	-0.5030627	0.5030627	0.04800672	0.9519933	1e-06	0.0480067	1e-06	1e-06	0.951993	1e-06	0.0480067	0.951993
23300	-1181.257	-1180.719	-0.5378016	0.5378016	0.04297671	0.9570233	1e-06	0.0429767	1e-06	1e-06	0.957023	1e-06	0.0429767	0.957023
23350	-1203.498	-1202.997	-0.5012662	0.5012662	0.04802562	0.9519744	1e-06	0.0480256	1e-06	1e-06	0.951974	1e-06	0.0480256	0.951974
23400	-1167.069	-1166.469	-0.5993572	0.5993572	0.04681413	0.9531859	1e-06	0.0468141	1e-06	1e-06	0.953186	1e-06	0.0468141	0.953186
23450	-1195.275	-1194.775	-0.5000037	0.5000037	0.05498588	0.9450141	1e-06	0.0549859	1e-06	1e-06	0.945014	1e-06	0.0549859	0.945014
23500	-1214.35	-1213.829	-0.5206146	0.5206146	0.05501141	0.9449886	1e-06	0.0550114	1e-06	1e-06	0.944989	1e-06	0.0550114	0.944989
23550	-1163.887	-1163.372	-0.5148231	0.5148231	0.04659424	0.9534058	1e-06	0.0465942	1e-06	1e-06	0.953406	1e-06	0.0465942	0.953406
23600	-1142.55	-1142.042	-0.5076791	0.5076791	0.04492811	0.9550719	1e-06	0.0449281	1e-06	1e-06	0.955072	1e-06	0.0449281	0.955072
23650	-1127.218	-1126.716	-0.5013567	0.5013567	0.04655216	0.9534478	1e-06	0.0465522	1e-06	1e-06	0.953448	1e-06	0.0465522	0.953448
23700	-1202.009	-1201.482	-0.5269924	0.5269924	0.05212383	0.9478762	1e-06	0.0521238	1e-06	1e-06	0.947876	1e-06	0.0521238	0.947876
23750	-1170.577	-1169.993	-0.5846103	0.5846103	0.04158843	0.9584116	1e-06	0.0415884	1e-06	1e-06	0.958412	1e-06	0.0415884	0.958412
23800	-1152.486	-1151.985	-0.5011658	0.5011658	0.04816203	0.951838	1e-06	0.048162	1e-06	1e-06	0.951838	1e-06	0.048162	0.951838
23850	-1151.196	-1150.734	-0.4615474	0.4615474	0.05481205	0.9451879	1e-06	0.0548121	1e-06	1e-06	0.945188	1e-06	0.0548121	0.945188
23900	-1188.313	-1187.762	-0.5508622	0.5508622	0.04435417	0.9556458	1e-06	0.0443542	1e-06	1e-06	0.955646	1e-06	0.0443542	0.955646
23950	-1167.775	-1167.285	-0.4903437	0.4903437	0.0521436	0.9478564	1e-06	0.0521436	1e-06	1e-06	0.947856	1e-06	0.0521436	0.947856
24000	-1214.893	-1214.354	-0.5396535	0.5396535	0.05215929	0.9478407	1e-06	0.0521593	1e-06	1e-06	0.947841	1e-06	0.0521593	0.947841
24050	-1087.012	-1086.516	-0.4950974	0.4950974	0.04725479	0.9527452	1e-06	0.0472548	1e-06	1e-06	0.952745	1e-06	0.0472548	0.952745
24100	-1185.568	-1185.071	-0.4966428	0.4966428	0.05394525	0.9460548	1e-06	0.0539452	1e-06	1e-06	0.946055	1e-06	0.0539452	0.946055
24150	-1126.639	-1126.143	-0.4966355	0.4966355	0.04901628	0.9509837	1e-06	0.0490163	1e-06	1e-06	0.950984	1e-06	0.0490163	0.950984
24200	-1195.456	-1194.977	-0.479101	0.479101	0.04783037	0.9521696	1e-06	0.0478304	1e-06	1e-06	0.95217	1e-06	0.0478304	0.95217
24250	-1118.964	-1118.525	-0.4386361	0.4386361	0.05255665	0.9474433	1e-06	0.0525567	1e-06	1e-06	0.947443	1e-06	0.0525567	0.947443
24300	-1238.274	-1237.676	-0.5985515	0.5985515	0.04870172	0.9512983	1e-06	0.0487017	1e-06	1e-06	0.951298	1e-06	0.0487017	0.951298
24350	-1165.669	-1165.171	-0.4976526	0.4976526	0.05179343	0.9482066	1e-06	0.0517934	1e-06	1e-06	0.948207	1e-06	0.0517934	0.948207
24400	-1073.35	-1072.889	-0.4610254	0.4610254	0.0470445	0.9529555	1e-06	0.0470445	1e-06	1e-06	0.952956	1e-06	0.0470445	0.952956
24450	-1154.438	-1153.927	-0.5104	0.5104	0.05064872	0.9493513	1e-06	0.0506487	1e-06	1e-06	0.949351	1e-06	0.0506487	0.949351
24500	-1200.575	-1200.077	-0.4978384	0.4978384	0.04548109	0.9545189	1e-06	0.0454811	1e-06	1e-06	0.954519	1e-06	0.0454811	0.954519
24550	-1161.657	-1161.176	-0.4815135	0.4815135	0.0494705	0.9505295	1e-06	0.0494705	1e-06	1e-06	0.950529	1e-06	0.0494705	0.950529
24600	-1176.99	-1176.484	-0.5062045	0.5062045	0.05430712	0.9456929	1e-06	0.0543071	1e-06	1e-06	0.945693	1e-06	0.0543071	0.945693
24650	-1108.862	-1108.389	-0.473026	0.473026	0.04847938	0.9515206	1e-06	0.0484794	1e-06	1e-06	0.951521	1e-06	0.0484794	0.951521
24700	-1172.653	-1172.137	-0.5164515	0.5164515	0.04889268	0.9511073	1e-06	0.0488927	1e-06	1e-06	0.951107	1e-06	0.0488927	0.951107
24750	-1208.73	-1208.194	-0.5355987	0.5355987	0.05389524	0.9461048	1e-06	0.0538952	1e-06	1e-06	0.946105	1e-06	0.0538952	0.946105
24800	-1141.317	-1140.803	-0.5140112	0.5140112	0.0451592	0.9548408	1e-06	0.0451592	1e-06	1e-06	0.954841	1e-06	0.0451592	0.954841
24850	-1151.555	-1151.069	-0.4859058	0.4859058	0.05451394	0.9454861	1e-06	0.0545139	1e-06	1e-06	0.945486	1e-06	0.0545139	0.945486
24900	-1299.541	-1298.99	-0.5510612	0.5510612	0.04585908	0.9541409	1e-06	0.0458591	1e-06	1e-06	0.954141	1e-06	0.0458591	0.954141
24950	-1271.045	-1270.481	-0.5643225	0.5643225	0.0531017	0.9468983	1e-06	0.0531017	1e-06	1e-06	0.946898	1e-06	0.0531017	0.946898
25000	-1177.903	-1177.369	-0.5338927	0.5338927	0.05283769	0.9471623	1e-06	0.0528377	1e-06	1e-06	0.947162	1e-06	0.0528377	0.947162
25050	-1184.131	-1183.605	-0.526382	0.526382	0.05531268	0.9446873	1e-06	0.0553127	1e-06	1e-06	0.944687	1e-06	0.0553127	0.944687
25100	-1145.14	-1144.653	-0.4872237	0.4872237	0.04709209	0.9529079	1e-06	0.0470921	1e-06	1e-06	0.952908	1e-06	0.0470921	0.952908
25150	-1159.753	-1159.278	-0.4753298	0.4753298	0.04749316	0.9525068	1e-06	0.0474932	1e-06	1e-06	0.952507	1e-06	0.0474932	0.952507
25200	-1119.271	-1118.78	-0.4908454	0.4908454	0.0402239	0.9597761	1e-06	0.0402239	1e-06	1e-06	0.959776	1e-06	0.0402239	0.959776
25250	-1184.478	-1183.929	-0.5484227	0.5484227	0.04323517	0.9567648	1e-06	0.0432352	1e-06	1e-06	0.956765	1e-06	0.0432352	0.956765
25300	-1232.518	-1231.946	-0.5718578	0.5718578	0.05699252	0.9430075	1e-06	0.0569925	1e-06	1e-06	0.943007	1e-06	0.0569925	0.943007
25350	-1131.082	-1130.606	-0.4766036	0.4766036	0.04934373	0.9506563	1e-06	0.0493437	1e-06	1e-06	0.950656	1e-06	0.0493437	0.950656
25400	-1120.255	-1119.82	-0.4355501	0.4355501	0.04740407	0.9525959	1e-06	0.0474041	1e-06	1e-06	0.952596	1e-06	0.0474041	0.952596
25450	-1111.338	-1110.794	-0.5442025	0.5442025	0.03891765	0.9610823	1e-06	0.0389177	1e-06	1e-06	0.961082	1e-06	0.0389177	0.961082
25500	-1220.026	-1219.514	-0.5124803	0.5124803	0.04364324	0.9563568	1e-06	0.0436432	1e-06	1e-06	0.956357	1e-06	0.0436432	0.956357
25550	-1185.896	-1185.347	-0.5497763	0.5497763	0.04060329	0.9593967	1e-06	0.0406033	1e-06	1e-06	0.959397	1e-06	0.0406033	0.959397
25600	-1219.934	-1219.389	-0.5447133	0.5447133	0.05193009	0.9480699	1e-06	0.0519301	1e-06	1e-06	0.94807	1e-06	0.0519301	0.94807
25650	-1088.046	-1087.549	-0.4969095	0.4969095	0.04000302	0.959997	1e-06	0.040003	1e-06	1e-06	0.959997	1e-06	0.040003	0.959997
25700	-1228.124	-1227.603	-0.5214703	0.5214703	0.04988252	0.9501175	1e-06	0.0498825	1e-06	1e-06	0.950117	1e-06	0.0498825	0.950117
25750	-1245.575	-1245.051	-0.5242071	0.5242071	0.05571894	0.9442811	1e-06	0.0557189	1e-06	1e-06	0.944281	1e-06	0.0557189	0.944281
25800	-1222.047	-1221.506	-0.5412674	0.5412674	0.04476248	0.9552375	1e-06	0.0447625	1e-06	1e-06	0.955238	1e-06	0.0447625	0.955238
25850	-1184.171	-1183.622	-0.5496725	0.5496725	0.04570335	0.9542966	1e-06	0.0457034	1e-06	1e-06	0.954297	1e-06	0.0457034	0.954297
25900	-1186.916	-1186.424	-0.4926457	0.4926457	0.0508715	0.9491285	1e-06	0.0508715	1e-06	1e-06	0.949129	1e-06	0.0508715	0.949129
25950	-1184.46	-1183.953	-0.5070951	0.5070951	0.05000605	0.949994	1e-06	0.050006	1e-06	1e-06	0.949994	1e-06	0.050006	0.949994
26000	-1161.768	-1161.272	-0.4951755	0.4951755	0.05444583	0.9455542	1e-06	0.0544458	1e-06	1e-06	0.945554	1e-06	0.0544458	0.945554
26050	-1140.761	-1140.258	-0.5033341	0.5033341	0.05074289	0.9492571	1e-06	0.0507429	1e-06	1e-06	0.949257	1e-06	0.0507429	0.949257
26100	-1179.423	-1178.814	-0.6089188	0.6089188	0.04020377	0.9597962	1e-06	0.0402038	1e-06	1e-06	0.959796	1e-06	0.0402038	0.959796
26150	-1144.364	-1143.801	-0.5632806	0.5632806	0.04091511	0.9590849	1e-06	0.0409151	1e-06	1e-06	0.959085	1e-06	0.0409151	0.959085
26200	-1196.028	-1195.523	-0.5049199	0.5049199	0.04647851	0.9535215	1e-06	0.0464785	1e-06	1e-06	0.953521	1e-06	0.0464785	0.953521
26250	-1149.038	-1148.556	-0.4819926	0.4819926	0.04653189	0.9534681	1e-06	0.0465319	1e-06	1e-06	0.953468	1e-06	0.0465319	0.953468
26300	-1276.202	-1275.615	-0.5872631	0.5872631	0.04851847	0.9514815	1e-06	0.0485185	1e-06	1e-06	0.951482	1e-06	0.0485185	0.951482
26350	-1338.628	-1338.079	-0.5486081	0.5486081	0.05773972	0.9422603	1e-06	0.0577397	1e-06	1e-06	0.94226	1e-06	0.0577397	0.94226
26400	-1115.948	-1115.435	-0.5129915	0.5129915	0.04266029	0.9573397	1e-06	0.0426603	1e-06	1e-06	0.95734	1e-06	0.0426603	0.95734
26450	-1190.122	-1189.55	-0.5722518	0.5722518	0.04035864	0.9596414	1e-06	0.0403586	1e-06	1e-06	0.959641	1e-06	0.0403586	0.959641
26500	-1219.332	-1218.8	-0.5319064	0.5319064	0.04831114	0.9516889	1e-06	0.0483111	1e-06	1e-06	0.951689	1e-06	0.0483111	0.951689
26550	-1147.078	-1146.547	-0.5307973	0.5307973	0.03968209	0.9603179	1e-06	0.0396821	1e-06	1e-06	0.960318	1e-06	0.0396821	0.960318
26600	-1194.283	-1193.769	-0.5144072	0.5144072	0.04560736	0.9543926	1e-06	0.0456074	1e-06	1e-06	0.954393	1e-06	0.0456074	0.954393
26650	-1239.774	-1239.186	-0.5876244	0.5876244	0.04240872	0.9575913	1e-06	0.0424087	1e-06	1e-06	0.957591	1e-06	0.0424087	0.957591
26700	-1223.642	-1223.102	-0.5403449	0.5403449	0.0516851	0.9483149	1e-06	0.0516851	1e-06	1e-06	0.948315	1e-06	0.0516851	0.948315
26750	-1200.31	-1199.835	-0.4746297	0.4746297	0.05654549	0.9434545	1e-06	0.0565455	1e-06	1e-06	0.943455	1e-06	0.0565455	0.943455
26800	-1272.034	-1271.519	-0.5148231	0.5148231	0.05737025	0.9426298	1e-06	0.0573702	1e-06	1e-06	0.94263	1e-06	0.0573702	0.94263
26850	-1112.091	-1111.588	-0.5031305	0.5031305	0.04515833	0.9548417	1e-06	0.0451583	1e-06	1e-06	0.954842	1e-06	0.0451583	0.954842
26900	-1137.117	-1136.648	-0.469552	0.469552	0.05099142	0.9490086	1e-06	0.0509914	1e-06	1e-06	0.949009	1e-06	0.0509914	0.949009
26950	-1222.477	-1221.921	-0.5558633	0.5558633	0.04634336	0.9536566	1e-06	0.0463434	1e-06	1e-06	0.953657	1e-06	0.0463434	0.953657
27000	-1249.897	-1249.35	-0.5463872	0.5463872	0.05161569	0.9483843	1e-06	0.0516157	1e-06	1e-06	0.948384	1e-06	0.0516157	0.948384
27050	-1117.87	-1117.35	-0.5193175	0.5193175	0.0472636	0.9527364	1e-06	0.0472636	1e-06	1e-06	0.952736	1e-06	0.0472636	0.952736
27100	-1126.804	-1126.359	-0.4453662	0.4453662	0.05106763	0.9489324	1e-06	0.0510676	1e-06	1e-06	0.948932	1e-06	0.0510676	0.948932
27150	-1166.509	-1166.054	-0.4549439	0.4549439	0.05180027	0.9481997	1e-06	0.0518003	1e-06	1e-06	0.9482	1e-06	0.0518003	0.9482
27200	-1098.611	-1098.108	-0.5021371	0.5021371	0.05164147	0.9483585	1e-06	0.0516415	1e-06	1e-06	0.948359	1e-06	0.0516415	0.948359
27250	-1127.632	-1127.15	-0.4818838	0.4818838	0.05296826	0.9470317	1e-06	0.0529683	1e-06	1e-06	0.947032	1e-06	0.0529683	0.947032
27300	-1199.27	-1198.763	-0.5075444	0.5075444	0.05706336	0.9429366	1e-06	0.0570634	1e-06	1e-06	0.942937	1e-06	0.0570634	0.942937
27350	-1076.326	-1075.789	-0.536758	0.536758	0.04202642	0.9579736	1e-06	0.0420264	1e-06	1e-06	0.957974	1e-06	0.0420264	0.957974
27400	-1219.691	-1219.11	-0.5811591	0.5811591	0.05238627	0.9476137	1e-06	0.0523863	1e-06	1e-06	0.947614	1e-06	0.0523863	0.947614
27450	-1142.501	-1141.998	-0.5027933	0.5027933	0.05612292	0.9438771	1e-06	0.0561229	1e-06	1e-06	0.943877	1e-06	0.0561229	0.943877
27500	-1105.884	-1105.402	-0.4812308	0.4812308	0.04536235	0.9546377	1e-06	0.0453623	1e-06	1e-06	0.954638	1e-06	0.0453623	0.954638
27550	-1240.905	-1240.355	-0.5499908	0.5499908	0.05046337	0.9495366	1e-06	0.0504634	1e-06	1e-06	0.949537	1e-06	0.0504634	0.949537
27600	-1166.843	-1166.309	-0.5336295	0.5336295	0.03561284	0.9643872	1e-06	0.0356128	1e-06	1e-06	0.964387	1e-06	0.0356128	0.964387
27650	-1168.418	-1167.848	-0.5693898	0.5693898	0.04051702	0.959483	1e-06	0.040517	1e-06	1e-06	0.959483	1e-06	0.040517	0.959483
27700	-1364.803	-1364.224	-0.5786459	0.5786459	0.05454596	0.945454	1e-06	0.054546	1e-06	1e-06	0.945454	1e-06	0.054546	0.945454
27750	-1263.771	-1263.18	-0.5913987	0.5913987	0.04873028	0.9512697	1e-06	0.0487303	1e-06	1e-06	0.95127	1e-06	0.0487303	0.95127
27800	-1224.65	-1224.043	-0.606706	0.606706	0.04846278	0.9515372	1e-06	0.0484628	1e-06	1e-06	0.951537	1e-06	0.0484628	0.951537
27850	-1167.279	-1166.743	-0.5364441	0.5364441	0.04632785	0.9536721	1e-06	0.0463279	1e-06	1e-06	0.953672	1e-06	0.0463279	0.953672
27900	-1153.118	-1152.594	-0.5242581	0.5242581	0.04443574	0.9555643	1e-06	0.0444357	1e-06	1e-06	0.955564	1e-06	0.0444357	0.955564
27950	-1183.254	-1182.74	-0.5141752	0.5141752	0.0479931	0.9520069	1e-06	0.0479931	1e-06	1e-06	0.952007	1e-06	0.0479931	0.952007
28000	-1241.96	-1241.4	-0.559217	0.559217	0.03985211	0.9601479	1e-06	0.0398521	1e-06	1e-06	0.960148	1e-06	0.0398521	0.960148
28050	-1183.124	-1182.626	-0.4981796	0.4981796	0.05588886	0.9441111	1e-06	0.0558889	1e-06	1e-06	0.944111	1e-06	0.0558889	0.944111
28100	-1218.139	-1217.577	-0.5623776	0.5623776	0.04455385	0.9554461	1e-06	0.0445539	1e-06	1e-06	0.955446	1e-06	0.0445539	0.955446
28150	-1112.886	-1112.439	-0.447234	0.447234	0.05020824	0.9497918	1e-06	0.0502082	1e-06	1e-06	0.949792	1e-06	0.0502082	0.949792
28200	-1162.738	-1162.172	-0.5657188	0.5657188	0.04210146	0.9578985	1e-06	0.0421015	1e-06	1e-06	0.957899	1e-06	0.0421015	0.957899
28250	-1165.702	-1165.18	-0.5212065	0.5212065	0.05307674	0.9469233	1e-06	0.0530767	1e-06	1e-06	0.946923	1e-06	0.0530767	0.946923
28300	-1236.079	-1235.581	-0.4974152	0.4974152	0.05159248	0.9484075	1e-06	0.0515925	1e-06	1e-06	0.948408	1e-06	0.0515925	0.948408
28350	-1222.218	-1221.711	-0.5075789	0.5075789	0.05396931	0.9460307	1e-06	0.0539693	1e-06	1e-06	0.946031	1e-06	0.0539693	0.946031
28400	-1214.22	-1213.674	-0.5452419	0.5452419	0.04676256	0.9532374	1e-06	0.0467626	1e-06	1e-06	0.953237	1e-06	0.0467626	0.953237
28450	-1226.431	-1225.901	-0.5296939	0.5296939	0.04875994	0.9512401	1e-06	0.0487599	1e-06	1e-06	0.95124	1e-06	0.0487599	0.95124
28500	-1176.23	-1175.753	-0.4765093	0.4765093	0.05641729	0.9435827	1e-06	0.0564173	1e-06	1e-06	0.943583	1e-06	0.0564173	0.943583
28550	-1238.275	-1237.753	-0.5214987	0.5214987	0.04986822	0.9501318	1e-06	0.0498682	1e-06	1e-06	0.950132	1e-06	0.0498682	0.950132
28600	-1207.097	-1206.571	-0.5259684	0.5259684	0.04316308	0.9568369	1e-06	0.0431631	1e-06	1e-06	0.956837	1e-06	0.0431631	0.956837
28650	-1228.4	-1227.874	-0.5252482	0.5252482	0.04760188	0.9523981	1e-06	0.0476019	1e-06	1e-06	0.952398	1e-06	0.0476019	0.952398
28700	-1247.969	-1247.448	-0.5213459	0.5213459	0.05389151	0.9461085	1e-06	0.0538915	1e-06	1e-06	0.946108	1e-06	0.0538915	0.946108
28750	-1229.033	-1228.415	-0.6177815	0.6177815	0.04971628	0.9502837	1e-06	0.0497163	1e-06	1e-06	0.950284	1e-06	0.0497163	0.950284
28800	-1182.083	-1181.573	-0.5097267	0.5097267	0.04264972	0.9573503	1e-06	0.0426497	1e-06	1e-06	0.95735	1e-06	0.0426497	0.95735
