Iteration	Posterior	Likelihood	Prior	clock_host	switch_rate_0_to_2	switch_rate_2_to_0	switch_rates[1]	switch_rates[2]	switch_rates[3]	switch_rates[4]	switch_rates[5]	switch_rates[6]	switch_rates_pos[1]	switch_rates_pos[2]
50900	-1168.392	-1167.87	-0.5216639	0.5216639	0.04892754	0.9510725	1e-06	0.0489275	1e-06	1e-06	0.951072	1e-06	0.0489275	0.951072
50950	-1055.172	-1054.733	-0.4391412	0.4391412	0.05482551	0.9451745	1e-06	0.0548255	1e-06	1e-06	0.945174	1e-06	0.0548255	0.945174
51000	-1182.996	-1182.528	-0.4670957	0.4670957	0.06048887	0.9395111	1e-06	0.0604889	1e-06	1e-06	0.939511	1e-06	0.0604889	0.939511
51050	-1251.726	-1251.216	-0.51041	0.51041	0.06119345	0.9388065	1e-06	0.0611935	1e-06	1e-06	0.938807	1e-06	0.0611935	0.938807
51100	-1083.963	-1083.585	-0.3782621	0.3782621	0.07327376	0.9267262	1e-06	0.0732738	1e-06	1e-06	0.926726	1e-06	0.0732738	0.926726
51150	-1097.448	-1096.963	-0.4850155	0.4850155	0.05625029	0.9437497	1e-06	0.0562503	1e-06	1e-06	0.94375	1e-06	0.0562503	0.94375
51200	-1092.565	-1092.087	-0.4780135	0.4780135	0.05157702	0.948423	1e-06	0.051577	1e-06	1e-06	0.948423	1e-06	0.051577	0.948423
51250	-1173.248	-1172.734	-0.5145631	0.5145631	0.05927129	0.9407287	1e-06	0.0592713	1e-06	1e-06	0.940729	1e-06	0.0592713	0.940729
51300	-1214.398	-1213.843	-0.5550561	0.5550561	0.05057166	0.9494283	1e-06	0.0505717	1e-06	1e-06	0.949428	1e-06	0.0505717	0.949428
51350	-1146.235	-1145.751	-0.4844035	0.4844035	0.05041233	0.9495877	1e-06	0.0504123	1e-06	1e-06	0.949588	1e-06	0.0504123	0.949588
51400	-1149.815	-1149.336	-0.4793345	0.4793345	0.05815767	0.9418423	1e-06	0.0581577	1e-06	1e-06	0.941842	1e-06	0.0581577	0.941842
51450	-1319.588	-1319.048	-0.5401328	0.5401328	0.05893536	0.9410646	1e-06	0.0589354	1e-06	1e-06	0.941065	1e-06	0.0589354	0.941065
51500	-1147.851	-1147.417	-0.4345308	0.4345308	0.06996074	0.9300393	1e-06	0.0699607	1e-06	1e-06	0.930039	1e-06	0.0699607	0.930039
51550	-1185.228	-1184.72	-0.5080654	0.5080654	0.05735255	0.9426474	1e-06	0.0573526	1e-06	1e-06	0.942647	1e-06	0.0573526	0.942647
51600	-1143.57	-1143.062	-0.507599	0.507599	0.05091104	0.949089	1e-06	0.050911	1e-06	1e-06	0.949089	1e-06	0.050911	0.949089
51650	-1195.908	-1195.388	-0.5203192	0.5203192	0.05344971	0.9465503	1e-06	0.0534497	1e-06	1e-06	0.94655	1e-06	0.0534497	0.94655
51700	-1157.577	-1157.045	-0.5325033	0.5325033	0.04867721	0.9513228	1e-06	0.0486772	1e-06	1e-06	0.951323	1e-06	0.0486772	0.951323
51750	-1056.304	-1055.822	-0.4821486	0.4821486	0.04577576	0.9542242	1e-06	0.0457758	1e-06	1e-06	0.954224	1e-06	0.0457758	0.954224
51800	-1101.474	-1101	-0.4741317	0.4741317	0.05099296	0.949007	1e-06	0.050993	1e-06	1e-06	0.949007	1e-06	0.050993	0.949007
51850	-1092.9	-1092.479	-0.4212732	0.4212732	0.05294579	0.9470542	1e-06	0.0529458	1e-06	1e-06	0.947054	1e-06	0.0529458	0.947054
51900	-1156.275	-1155.841	-0.4335908	0.4335908	0.05940144	0.9405986	1e-06	0.0594014	1e-06	1e-06	0.940599	1e-06	0.0594014	0.940599
51950	-1186.402	-1185.913	-0.4883855	0.4883855	0.05378136	0.9462186	1e-06	0.0537814	1e-06	1e-06	0.946219	1e-06	0.0537814	0.946219
52000	-1113.249	-1112.779	-0.4704872	0.4704872	0.05710476	0.9428952	1e-06	0.0571048	1e-06	1e-06	0.942895	1e-06	0.0571048	0.942895
52050	-1115.374	-1114.893	-0.4812379	0.4812379	0.0528074	0.9471926	1e-06	0.0528074	1e-06	1e-06	0.947193	1e-06	0.0528074	0.947193
52100	-1129.428	-1128.982	-0.4460444	0.4460444	0.06743222	0.9325678	1e-06	0.0674322	1e-06	1e-06	0.932568	1e-06	0.0674322	0.932568
52150	-1179.912	-1179.444	-0.467563	0.467563	0.05746248	0.9425375	1e-06	0.0574625	1e-06	1e-06	0.942538	1e-06	0.0574625	0.942538
52200	-1142.511	-1142.041	-0.4692757	0.4692757	0.0581774	0.9418226	1e-06	0.0581774	1e-06	1e-06	0.941823	1e-06	0.0581774	0.941823
52250	-1102.491	-1102.066	-0.4255262	0.4255262	0.05425922	0.9457408	1e-06	0.0542592	1e-06	1e-06	0.945741	1e-06	0.0542592	0.945741
52300	-1082.564	-1082.096	-0.4680608	0.4680608	0.05034282	0.9496572	1e-06	0.0503428	1e-06	1e-06	0.949657	1e-06	0.0503428	0.949657
52350	-1123.641	-1123.158	-0.4827149	0.4827149	0.04860303	0.951397	1e-06	0.048603	1e-06	1e-06	0.951397	1e-06	0.048603	0.951397
52400	-1155.352	-1154.914	-0.4372739	0.4372739	0.07125584	0.9287442	1e-06	0.0712558	1e-06	1e-06	0.928744	1e-06	0.0712558	0.928744
52450	-1191.969	-1191.443	-0.5255468	0.5255468	0.05961863	0.9403814	1e-06	0.0596186	1e-06	1e-06	0.940381	1e-06	0.0596186	0.940381
52500	-1115.625	-1115.147	-0.4783193	0.4783193	0.06503362	0.9349664	1e-06	0.0650336	1e-06	1e-06	0.934966	1e-06	0.0650336	0.934966
52550	-1093.415	-1092.985	-0.42999	0.42999	0.05819748	0.9418025	1e-06	0.0581975	1e-06	1e-06	0.941803	1e-06	0.0581975	0.941803
52600	-1061.636	-1061.221	-0.4151018	0.4151018	0.06059151	0.9394085	1e-06	0.0605915	1e-06	1e-06	0.939408	1e-06	0.0605915	0.939408
52650	-1074.642	-1074.231	-0.4114402	0.4114402	0.05848071	0.9415193	1e-06	0.0584807	1e-06	1e-06	0.941519	1e-06	0.0584807	0.941519
52700	-1078.959	-1078.532	-0.4277056	0.4277056	0.05581826	0.9441817	1e-06	0.0558183	1e-06	1e-06	0.944182	1e-06	0.0558183	0.944182
52750	-1106.603	-1106.107	-0.4963757	0.4963757	0.04961444	0.9503856	1e-06	0.0496144	1e-06	1e-06	0.950386	1e-06	0.0496144	0.950386
52800	-1106.958	-1106.513	-0.4451161	0.4451161	0.06253003	0.93747	1e-06	0.06253	1e-06	1e-06	0.93747	1e-06	0.06253	0.93747
52850	-1201.95	-1201.459	-0.4912797	0.4912797	0.06389977	0.9361002	1e-06	0.0638998	1e-06	1e-06	0.9361	1e-06	0.0638998	0.9361
52900	-1177.032	-1176.538	-0.4937564	0.4937564	0.04916555	0.9508344	1e-06	0.0491656	1e-06	1e-06	0.950834	1e-06	0.0491656	0.950834
52950	-1113.447	-1113.007	-0.4401413	0.4401413	0.04980857	0.9501914	1e-06	0.0498086	1e-06	1e-06	0.950191	1e-06	0.0498086	0.950191
53000	-1191.98	-1191.497	-0.4833092	0.4833092	0.05570004	0.9443	1e-06	0.0557	1e-06	1e-06	0.9443	1e-06	0.0557	0.9443
53050	-1176.077	-1175.615	-0.4614508	0.4614508	0.0559003	0.9440997	1e-06	0.0559003	1e-06	1e-06	0.9441	1e-06	0.0559003	0.9441
53100	-1336.968	-1336.442	-0.5256518	0.5256518	0.06658196	0.933418	1e-06	0.066582	1e-06	1e-06	0.933418	1e-06	0.066582	0.933418
53150	-1133.299	-1132.847	-0.4526256	0.4526256	0.06308218	0.9369178	1e-06	0.0630822	1e-06	1e-06	0.936918	1e-06	0.0630822	0.936918
53200	-1201.637	-1201.102	-0.5349851	0.5349851	0.05528109	0.9447189	1e-06	0.0552811	1e-06	1e-06	0.944719	1e-06	0.0552811	0.944719
53250	-1149.116	-1148.639	-0.4774507	0.4774507	0.05362735	0.9463726	1e-06	0.0536274	1e-06	1e-06	0.946373	1e-06	0.0536274	0.946373
53300	-1251.178	-1250.714	-0.4643306	0.4643306	0.07614448	0.9238555	1e-06	0.0761445	1e-06	1e-06	0.923856	1e-06	0.0761445	0.923856
53350	-1129.457	-1128.996	-0.4615974	0.4615974	0.05581733	0.9441827	1e-06	0.0558173	1e-06	1e-06	0.944183	1e-06	0.0558173	0.944183
53400	-1140.709	-1140.195	-0.5136654	0.5136654	0.05340736	0.9465926	1e-06	0.0534074	1e-06	1e-06	0.946593	1e-06	0.0534074	0.946593
53450	-1154.567	-1154.104	-0.462253	0.462253	0.05287858	0.9471214	1e-06	0.0528786	1e-06	1e-06	0.947121	1e-06	0.0528786	0.947121
53500	-1116.889	-1116.411	-0.4777375	0.4777375	0.05447475	0.9455253	1e-06	0.0544747	1e-06	1e-06	0.945525	1e-06	0.0544747	0.945525
53550	-1146.426	-1145.961	-0.4651578	0.4651578	0.06142935	0.9385706	1e-06	0.0614294	1e-06	1e-06	0.938571	1e-06	0.0614294	0.938571
53600	-1146.033	-1145.566	-0.4669898	0.4669898	0.05947771	0.9405223	1e-06	0.0594777	1e-06	1e-06	0.940522	1e-06	0.0594777	0.940522
53650	-1265.339	-1264.804	-0.5350152	0.5350152	0.06510145	0.9348985	1e-06	0.0651015	1e-06	1e-06	0.934899	1e-06	0.0651015	0.934899
53700	-1230.022	-1229.551	-0.470672	0.470672	0.06635688	0.9336431	1e-06	0.0663569	1e-06	1e-06	0.933643	1e-06	0.0663569	0.933643
53750	-1211.461	-1210.926	-0.5342751	0.5342751	0.06020776	0.9397922	1e-06	0.0602078	1e-06	1e-06	0.939792	1e-06	0.0602078	0.939792
53800	-1211.739	-1211.275	-0.4640153	0.4640153	0.06416784	0.9358322	1e-06	0.0641678	1e-06	1e-06	0.935832	1e-06	0.0641678	0.935832
53850	-1139.955	-1139.528	-0.4270318	0.4270318	0.05768044	0.9423196	1e-06	0.0576804	1e-06	1e-06	0.94232	1e-06	0.0576804	0.94232
53900	-1161.834	-1161.386	-0.4476286	0.4476286	0.06312134	0.9368787	1e-06	0.0631213	1e-06	1e-06	0.936879	1e-06	0.0631213	0.936879
53950	-1115.155	-1114.729	-0.4262047	0.4262047	0.05807011	0.9419299	1e-06	0.0580701	1e-06	1e-06	0.94193	1e-06	0.0580701	0.94193
54000	-1128.467	-1128	-0.4676646	0.4676646	0.0529968	0.9470032	1e-06	0.0529968	1e-06	1e-06	0.947003	1e-06	0.0529968	0.947003
54050	-1145.309	-1144.802	-0.507556	0.507556	0.04542811	0.9545719	1e-06	0.0454281	1e-06	1e-06	0.954572	1e-06	0.0454281	0.954572
54100	-1150.453	-1149.955	-0.4983338	0.4983338	0.05464669	0.9453533	1e-06	0.0546467	1e-06	1e-06	0.945353	1e-06	0.0546467	0.945353
54150	-1108.649	-1108.237	-0.4120397	0.4120397	0.06234225	0.9376577	1e-06	0.0623423	1e-06	1e-06	0.937658	1e-06	0.0623423	0.937658
54200	-1144.368	-1143.874	-0.4945621	0.4945621	0.06783609	0.9321639	1e-06	0.0678361	1e-06	1e-06	0.932164	1e-06	0.0678361	0.932164
54250	-1189.364	-1188.909	-0.4550191	0.4550191	0.05688617	0.9431138	1e-06	0.0568862	1e-06	1e-06	0.943114	1e-06	0.0568862	0.943114
54300	-1252.59	-1252.023	-0.5668103	0.5668103	0.0512534	0.9487466	1e-06	0.0512534	1e-06	1e-06	0.948747	1e-06	0.0512534	0.948747
54350	-1094.182	-1093.785	-0.3965616	0.3965616	0.06450058	0.9354994	1e-06	0.0645006	1e-06	1e-06	0.935499	1e-06	0.0645006	0.935499
54400	-1128.188	-1127.71	-0.4784295	0.4784295	0.05039277	0.9496072	1e-06	0.0503928	1e-06	1e-06	0.949607	1e-06	0.0503928	0.949607
54450	-1195.917	-1195.46	-0.4564437	0.4564437	0.06959178	0.9304082	1e-06	0.0695918	1e-06	1e-06	0.930408	1e-06	0.0695918	0.930408
54500	-1169.468	-1168.928	-0.5400199	0.5400199	0.05069658	0.9493034	1e-06	0.0506966	1e-06	1e-06	0.949303	1e-06	0.0506966	0.949303
54550	-1104.373	-1103.892	-0.4808307	0.4808307	0.04297253	0.9570275	1e-06	0.0429725	1e-06	1e-06	0.957027	1e-06	0.0429725	0.957027
54600	-1198.256	-1197.721	-0.5352401	0.5352401	0.05600014	0.9439999	1e-06	0.0560001	1e-06	1e-06	0.944	1e-06	0.0560001	0.944
54650	-1109.121	-1108.643	-0.4781536	0.4781536	0.05071518	0.9492848	1e-06	0.0507152	1e-06	1e-06	0.949285	1e-06	0.0507152	0.949285
54700	-1143.05	-1142.602	-0.4477701	0.4477701	0.06048553	0.9395145	1e-06	0.0604855	1e-06	1e-06	0.939514	1e-06	0.0604855	0.939514
54750	-1155.309	-1154.856	-0.4533638	0.4533638	0.06023014	0.9397699	1e-06	0.0602301	1e-06	1e-06	0.93977	1e-06	0.0602301	0.93977
54800	-1166.777	-1166.242	-0.5349128	0.5349128	0.05976214	0.9402379	1e-06	0.0597621	1e-06	1e-06	0.940238	1e-06	0.0597621	0.940238
54850	-1093.303	-1092.863	-0.4401806	0.4401806	0.05320649	0.9467935	1e-06	0.0532065	1e-06	1e-06	0.946794	1e-06	0.0532065	0.946794
54900	-1107.773	-1107.353	-0.4195696	0.4195696	0.05857327	0.9414267	1e-06	0.0585733	1e-06	1e-06	0.941427	1e-06	0.0585733	0.941427
54950	-1183	-1182.562	-0.4379865	0.4379865	0.06303003	0.93697	1e-06	0.06303	1e-06	1e-06	0.93697	1e-06	0.06303	0.93697
55000	-1134.103	-1133.678	-0.4250789	0.4250789	0.05938822	0.9406118	1e-06	0.0593882	1e-06	1e-06	0.940612	1e-06	0.0593882	0.940612
55050	-1174.787	-1174.313	-0.4747184	0.4747184	0.0648629	0.9351371	1e-06	0.0648629	1e-06	1e-06	0.935137	1e-06	0.0648629	0.935137
55100	-1153.718	-1153.279	-0.4391945	0.4391945	0.06029136	0.9397086	1e-06	0.0602914	1e-06	1e-06	0.939709	1e-06	0.0602914	0.939709
55150	-1092.899	-1092.438	-0.4607867	0.4607867	0.05101438	0.9489856	1e-06	0.0510144	1e-06	1e-06	0.948986	1e-06	0.0510144	0.948986
55200	-1143.359	-1142.873	-0.4853315	0.4853315	0.06537417	0.9346258	1e-06	0.0653742	1e-06	1e-06	0.934626	1e-06	0.0653742	0.934626
55250	-1108.619	-1108.197	-0.4221306	0.4221306	0.06272613	0.9372739	1e-06	0.0627261	1e-06	1e-06	0.937274	1e-06	0.0627261	0.937274
55300	-1211.739	-1211.193	-0.5466583	0.5466583	0.05368496	0.946315	1e-06	0.053685	1e-06	1e-06	0.946315	1e-06	0.053685	0.946315
55350	-1187.479	-1186.964	-0.5150703	0.5150703	0.05573073	0.9442693	1e-06	0.0557307	1e-06	1e-06	0.944269	1e-06	0.0557307	0.944269
55400	-1186.421	-1185.886	-0.5350748	0.5350748	0.05119609	0.9488039	1e-06	0.0511961	1e-06	1e-06	0.948804	1e-06	0.0511961	0.948804
55450	-1135.46	-1134.986	-0.4735413	0.4735413	0.057613	0.942387	1e-06	0.057613	1e-06	1e-06	0.942387	1e-06	0.057613	0.942387
55500	-1107.48	-1107.078	-0.4023695	0.4023695	0.05467226	0.9453277	1e-06	0.0546723	1e-06	1e-06	0.945328	1e-06	0.0546723	0.945328
55550	-1175.55	-1175.019	-0.5309659	0.5309659	0.05082951	0.9491705	1e-06	0.0508295	1e-06	1e-06	0.94917	1e-06	0.0508295	0.94917
55600	-1133.449	-1132.991	-0.4574978	0.4574978	0.05631427	0.9436857	1e-06	0.0563143	1e-06	1e-06	0.943686	1e-06	0.0563143	0.943686
55650	-1074.368	-1073.919	-0.4482393	0.4482393	0.04722149	0.9527785	1e-06	0.0472215	1e-06	1e-06	0.952779	1e-06	0.0472215	0.952779
55700	-1117.015	-1116.591	-0.4242765	0.4242765	0.06759682	0.9324032	1e-06	0.0675968	1e-06	1e-06	0.932403	1e-06	0.0675968	0.932403
55750	-1121.572	-1121.156	-0.4166843	0.4166843	0.06400025	0.9359997	1e-06	0.0640003	1e-06	1e-06	0.936	1e-06	0.0640003	0.936
55800	-1233.79	-1233.307	-0.482745	0.482745	0.06778549	0.9322145	1e-06	0.0677855	1e-06	1e-06	0.932215	1e-06	0.0677855	0.932215
55850	-1050.897	-1050.539	-0.3576856	0.3576856	0.0564039	0.9435961	1e-06	0.0564039	1e-06	1e-06	0.943596	1e-06	0.0564039	0.943596
55900	-1102.843	-1102.424	-0.4187597	0.4187597	0.05971181	0.9402882	1e-06	0.0597118	1e-06	1e-06	0.940288	1e-06	0.0597118	0.940288
55950	-1120.78	-1120.355	-0.424781	0.424781	0.05786748	0.9421325	1e-06	0.0578675	1e-06	1e-06	0.942133	1e-06	0.0578675	0.942133
56000	-1264.91	-1264.412	-0.4985095	0.4985095	0.06393916	0.9360608	1e-06	0.0639392	1e-06	1e-06	0.936061	1e-06	0.0639392	0.936061
56050	-1079.066	-1078.585	-0.4809611	0.4809611	0.0495453	0.9504547	1e-06	0.0495453	1e-06	1e-06	0.950455	1e-06	0.0495453	0.950455
56100	-1170.187	-1169.669	-0.5179228	0.5179228	0.0520074	0.9479926	1e-06	0.0520074	1e-06	1e-06	0.947993	1e-06	0.0520074	0.947993
56150	-1274.278	-1273.816	-0.4617622	0.4617622	0.06527007	0.9347299	1e-06	0.0652701	1e-06	1e-06	0.93473	1e-06	0.0652701	0.93473
56200	-1177.348	-1176.783	-0.5652845	0.5652845	0.04651718	0.9534828	1e-06	0.0465172	1e-06	1e-06	0.953483	1e-06	0.0465172	0.953483
56250	-1185.527	-1185.067	-0.4598153	0.4598153	0.05553952	0.9444605	1e-06	0.0555395	1e-06	1e-06	0.94446	1e-06	0.0555395	0.94446
56300	-1127.46	-1127.023	-0.4367969	0.4367969	0.0578162	0.9421838	1e-06	0.0578162	1e-06	1e-06	0.942184	1e-06	0.0578162	0.942184
56350	-1246.841	-1246.297	-0.5438731	0.5438731	0.05082767	0.9491723	1e-06	0.0508277	1e-06	1e-06	0.949172	1e-06	0.0508277	0.949172
56400	-1187.956	-1187.398	-0.5574993	0.5574993	0.05594711	0.9440529	1e-06	0.0559471	1e-06	1e-06	0.944053	1e-06	0.0559471	0.944053
56450	-1108.356	-1107.948	-0.4075793	0.4075793	0.06558824	0.9344118	1e-06	0.0655882	1e-06	1e-06	0.934412	1e-06	0.0655882	0.934412
56500	-1125.915	-1125.462	-0.4529153	0.4529153	0.05252288	0.9474771	1e-06	0.0525229	1e-06	1e-06	0.947477	1e-06	0.0525229	0.947477
56550	-1118.162	-1117.721	-0.4416521	0.4416521	0.05703211	0.9429679	1e-06	0.0570321	1e-06	1e-06	0.942968	1e-06	0.0570321	0.942968
56600	-1158.73	-1158.197	-0.5333528	0.5333528	0.0511696	0.9488304	1e-06	0.0511696	1e-06	1e-06	0.94883	1e-06	0.0511696	0.94883
56650	-1113.36	-1112.848	-0.5126342	0.5126342	0.05242369	0.9475763	1e-06	0.0524237	1e-06	1e-06	0.947576	1e-06	0.0524237	0.947576
56700	-1088.933	-1088.487	-0.4464575	0.4464575	0.05890986	0.9410901	1e-06	0.0589099	1e-06	1e-06	0.94109	1e-06	0.0589099	0.94109
56750	-1131.572	-1131.143	-0.4290867	0.4290867	0.06259018	0.9374098	1e-06	0.0625902	1e-06	1e-06	0.93741	1e-06	0.0625902	0.93741
56800	-1125.761	-1125.276	-0.485905	0.485905	0.0539549	0.9460451	1e-06	0.0539549	1e-06	1e-06	0.946045	1e-06	0.0539549	0.946045
56850	-1110.146	-1109.682	-0.4643559	0.4643559	0.0550171	0.9449829	1e-06	0.0550171	1e-06	1e-06	0.944983	1e-06	0.0550171	0.944983
56900	-1082.694	-1082.266	-0.4278863	0.4278863	0.06087023	0.9391298	1e-06	0.0608702	1e-06	1e-06	0.93913	1e-06	0.0608702	0.93913
56950	-1153.672	-1153.204	-0.4678226	0.4678226	0.06280567	0.9371943	1e-06	0.0628057	1e-06	1e-06	0.937194	1e-06	0.0628057	0.937194
57000	-1119.5	-1119.016	-0.4838016	0.4838016	0.05222177	0.9477782	1e-06	0.0522218	1e-06	1e-06	0.947778	1e-06	0.0522218	0.947778
57050	-1171.157	-1170.635	-0.5214614	0.5214614	0.05374884	0.9462512	1e-06	0.0537488	1e-06	1e-06	0.946251	1e-06	0.0537488	0.946251
57100	-1110.855	-1110.379	-0.4763403	0.4763403	0.05500939	0.9449906	1e-06	0.0550094	1e-06	1e-06	0.944991	1e-06	0.0550094	0.944991
57150	-1112.915	-1112.513	-0.4024071	0.4024071	0.05997643	0.9400236	1e-06	0.0599764	1e-06	1e-06	0.940024	1e-06	0.0599764	0.940024
57200	-1194.132	-1193.718	-0.4134067	0.4134067	0.06452658	0.9354734	1e-06	0.0645266	1e-06	1e-06	0.935473	1e-06	0.0645266	0.935473
57250	-1054.551	-1054.127	-0.4236887	0.4236887	0.05224943	0.9477506	1e-06	0.0522494	1e-06	1e-06	0.947751	1e-06	0.0522494	0.947751
57300	-1168.428	-1167.931	-0.4972348	0.4972348	0.05424094	0.9457591	1e-06	0.0542409	1e-06	1e-06	0.945759	1e-06	0.0542409	0.945759
57350	-1107.372	-1106.93	-0.4423219	0.4423219	0.05621545	0.9437846	1e-06	0.0562154	1e-06	1e-06	0.943785	1e-06	0.0562154	0.943785
57400	-1152.277	-1151.781	-0.4955464	0.4955464	0.04695592	0.9530441	1e-06	0.0469559	1e-06	1e-06	0.953044	1e-06	0.0469559	0.953044
57450	-1159.179	-1158.744	-0.4350302	0.4350302	0.0577807	0.9422193	1e-06	0.0577807	1e-06	1e-06	0.942219	1e-06	0.0577807	0.942219
57500	-1224.415	-1223.85	-0.5650487	0.5650487	0.05123873	0.9487613	1e-06	0.0512387	1e-06	1e-06	0.948761	1e-06	0.0512387	0.948761
57550	-1171.731	-1171.206	-0.5249965	0.5249965	0.04759842	0.9524016	1e-06	0.0475984	1e-06	1e-06	0.952402	1e-06	0.0475984	0.952402
57600	-1098.478	-1098.065	-0.4122886	0.4122886	0.05291506	0.9470849	1e-06	0.0529151	1e-06	1e-06	0.947085	1e-06	0.0529151	0.947085
57650	-1123.215	-1122.769	-0.4457306	0.4457306	0.05220747	0.9477925	1e-06	0.0522075	1e-06	1e-06	0.947793	1e-06	0.0522075	0.947793
57700	-1267.728	-1267.17	-0.5584492	0.5584492	0.06048689	0.9395131	1e-06	0.0604869	1e-06	1e-06	0.939513	1e-06	0.0604869	0.939513
57750	-1218.502	-1217.959	-0.5431409	0.5431409	0.05219042	0.9478096	1e-06	0.0521904	1e-06	1e-06	0.94781	1e-06	0.0521904	0.94781
57800	-1194.704	-1194.198	-0.5060837	0.5060837	0.05553732	0.9444627	1e-06	0.0555373	1e-06	1e-06	0.944463	1e-06	0.0555373	0.944463
57850	-1186.5	-1186.004	-0.4966609	0.4966609	0.05704236	0.9429576	1e-06	0.0570424	1e-06	1e-06	0.942958	1e-06	0.0570424	0.942958
57900	-1175.705	-1175.201	-0.5041077	0.5041077	0.04707896	0.952921	1e-06	0.047079	1e-06	1e-06	0.952921	1e-06	0.047079	0.952921
57950	-1121.378	-1120.946	-0.4315298	0.4315298	0.04846377	0.9515362	1e-06	0.0484638	1e-06	1e-06	0.951536	1e-06	0.0484638	0.951536
58000	-1218.226	-1217.695	-0.5303138	0.5303138	0.05339505	0.946605	1e-06	0.053395	1e-06	1e-06	0.946605	1e-06	0.053395	0.946605
58050	-1181.8	-1181.346	-0.453636	0.453636	0.06114371	0.9388563	1e-06	0.0611437	1e-06	1e-06	0.938856	1e-06	0.0611437	0.938856
58100	-1204.714	-1204.182	-0.5320164	0.5320164	0.05284604	0.947154	1e-06	0.052846	1e-06	1e-06	0.947154	1e-06	0.052846	0.947154
58150	-1173.585	-1173.054	-0.5309558	0.5309558	0.04670965	0.9532903	1e-06	0.0467097	1e-06	1e-06	0.95329	1e-06	0.0467097	0.95329
58200	-1078.01	-1077.534	-0.4759632	0.4759632	0.04710623	0.9528938	1e-06	0.0471062	1e-06	1e-06	0.952894	1e-06	0.0471062	0.952894
58250	-1150.628	-1150.153	-0.4752172	0.4752172	0.06172793	0.9382721	1e-06	0.0617279	1e-06	1e-06	0.938272	1e-06	0.0617279	0.938272
58300	-1156.207	-1155.676	-0.5303073	0.5303073	0.04738824	0.9526118	1e-06	0.0473882	1e-06	1e-06	0.952612	1e-06	0.0473882	0.952612
58350	-1165.95	-1165.414	-0.5353646	0.5353646	0.05357122	0.9464288	1e-06	0.0535712	1e-06	1e-06	0.946429	1e-06	0.0535712	0.946429
58400	-1138.153	-1137.664	-0.4888106	0.4888106	0.05325943	0.9467406	1e-06	0.0532594	1e-06	1e-06	0.946741	1e-06	0.0532594	0.946741
58450	-1135.506	-1135.016	-0.4903814	0.4903814	0.05176598	0.948234	1e-06	0.051766	1e-06	1e-06	0.948234	1e-06	0.051766	0.948234
58500	-1138.756	-1138.252	-0.5036349	0.5036349	0.04988316	0.9501168	1e-06	0.0498832	1e-06	1e-06	0.950117	1e-06	0.0498832	0.950117
58550	-1187.774	-1187.256	-0.5185979	0.5185979	0.05307909	0.9469209	1e-06	0.0530791	1e-06	1e-06	0.946921	1e-06	0.0530791	0.946921
58600	-1217.941	-1217.441	-0.5003543	0.5003543	0.05631696	0.943683	1e-06	0.056317	1e-06	1e-06	0.943683	1e-06	0.056317	0.943683
58650	-1094.263	-1093.81	-0.453044	0.453044	0.04998832	0.9500117	1e-06	0.0499883	1e-06	1e-06	0.950012	1e-06	0.0499883	0.950012
58700	-1151.561	-1151.063	-0.4986177	0.4986177	0.04826286	0.9517371	1e-06	0.0482629	1e-06	1e-06	0.951737	1e-06	0.0482629	0.951737
58750	-1131.887	-1131.441	-0.445565	0.445565	0.05624345	0.9437566	1e-06	0.0562434	1e-06	1e-06	0.943757	1e-06	0.0562434	0.943757
58800	-1237.768	-1237.223	-0.5445881	0.5445881	0.06549062	0.9345094	1e-06	0.0654906	1e-06	1e-06	0.934509	1e-06	0.0654906	0.934509
58850	-1140.936	-1140.441	-0.494683	0.494683	0.05779169	0.9422083	1e-06	0.0577917	1e-06	1e-06	0.942208	1e-06	0.0577917	0.942208
58900	-1162.863	-1162.366	-0.4964501	0.4964501	0.05220048	0.9477995	1e-06	0.0522005	1e-06	1e-06	0.9478	1e-06	0.0522005	0.9478
58950	-1204.808	-1204.281	-0.5269104	0.5269104	0.04492278	0.9550772	1e-06	0.0449228	1e-06	1e-06	0.955077	1e-06	0.0449228	0.955077
59000	-1157.063	-1156.628	-0.4356265	0.4356265	0.06017774	0.9398223	1e-06	0.0601777	1e-06	1e-06	0.939822	1e-06	0.0601777	0.939822
59050	-1143.058	-1142.62	-0.4379204	0.4379204	0.06316799	0.936832	1e-06	0.063168	1e-06	1e-06	0.936832	1e-06	0.063168	0.936832
59100	-1126.74	-1126.295	-0.4446486	0.4446486	0.05390133	0.9460987	1e-06	0.0539013	1e-06	1e-06	0.946099	1e-06	0.0539013	0.946099
59150	-1171.658	-1171.152	-0.5060157	0.5060157	0.04838134	0.9516187	1e-06	0.0483813	1e-06	1e-06	0.951619	1e-06	0.0483813	0.951619
59200	-1205.482	-1204.91	-0.572551	0.572551	0.05269072	0.9473093	1e-06	0.0526907	1e-06	1e-06	0.947309	1e-06	0.0526907	0.947309
59250	-1194.984	-1194.421	-0.5631648	0.5631648	0.04876906	0.9512309	1e-06	0.0487691	1e-06	1e-06	0.951231	1e-06	0.0487691	0.951231
59300	-1200.966	-1200.525	-0.4409252	0.4409252	0.06537916	0.9346208	1e-06	0.0653792	1e-06	1e-06	0.934621	1e-06	0.0653792	0.934621
59350	-1140.077	-1139.604	-0.4728881	0.4728881	0.05708037	0.9429196	1e-06	0.0570804	1e-06	1e-06	0.94292	1e-06	0.0570804	0.94292
